ISBN13,Review,Author
9780062024022,"I am helplessly and utterly in love with this book. Divergent is one of those books that's like ""Oh, you wanna go outside and play? Here's a twist. Here's some action. Forget about outside"". Beatrice is struggling to find the good choice, the good faction for her, but is there such thing? Every faction has its ups and downs. I liked the fact that I could easily remember the characters. I have quite a problem with character remembering, especially when tons of them are thrown in my face - which is a reason I never finished Hamlet -but with Divergent is easy to recall even those who were only mentioned once. You stumble upon the best male character you can ever read. How do I begin to describe Four? I love him with the power of a thousand suns. He's the kind of boyfriend that brings the best of you, makes you stronger, because when you're down, he doesn't look at you with pity, what would pity solve? He's the kind of man that's intelligent, not thirsty for power and despite his age, his maturity is off the charts. And he has muscles. It's such an easy read, since intrigues over intrigues keep showing up and leave you wanting more. The world Veronica Roth described with such passion has definitely left a mark on me, because you're there with the character, you're there seeing through her eyes and despite the drawbacks, it's a beautiful world. I simply cannot WAIT to read Insurgent!! I recommend this book, it's a must read, really.. There's nothing not to like. Action, twists, romance and a well written story... what more do you want?",Ioana Culcea
9780062024022,"I absolutely love this book! I read many reviews raving about how great this book was, so I decided to read it myself. If you like The Hunger Games trilogy you will absolutely love this book!! I am currently on the second book: Insurgent!",Sengul Korkmaz
9780062024022,I had just finished reading the hunger games and was hungry for another dystopian novel to read i searched the net and came across divergent and let me just say that the hype from this book was well worth it!! It has similarities to the hunger games but Divergent is a level of its self i loveeeed this book so much i read it in 1 day i just couldn't do anything but read it! Veronica makes a connection with all the characters to make us feel for them and worry what will happen to them. And let me just say OMG Four! Where can i get one!? Im not gonna give away too much but this book is 100% worth the read you will not be disappointed!!,Gemma Saw
9780062024046,"DIVERGENT drowned me in a pool of emotions with all its life-changing events, the shock of sudden losses and the unique connection between Tris and Four. INSURGENT continues our story seemlessly right where DIVERGENT left off. Tris and Four are granted a few quiet moments in which the damage of the past hours and days can fully sink in. Yet the unpredictability and the explosive potential of the story didn?C/C/?!C/?C/t change at all. Although things seem calm, pandemonium can break out at any second. Another attack thrown by the enemies, another secret bringing our lovers farther apart. You never know what's waiting behind a new page turned. Tris and Four are put under a huge pressure to not only save the entire nation, but to save their relationship and themselves. After the tragic events of DIVERGENT, Tris cannot return to being the person she once was. Veronica Roth took Tris on an inevitable journey to finding her true self in the chaos of war. Defining who she can rely on, who are her enemies and what she has to make out of everything for herself, Tris goes through an enormous character transformation. Her character appears one of the weakest and at the same time strongest YA heroines I had the pleasure to meet. She's a very ambivalent character. At times I just wanted to shake her for her stolidity and her inability to stop herself from acting without thinking about her friends and boyfriend first. She also made me admire her for her humanity in times of lack thereof. Thanks to a brilliantly written 1st person narrator, Tris' journey grips you and integrates you into her thoughts and her story as if it were your own. Tobias, or Four as I still prefer to call him, is definitely one of my favourite YA male characters out there. He always seemed just as strong as Tris and their equality is what makes them such a natural couple to me. They can always rely on the other and their reasons for choosing the other to be their best friend, their love make them so true. But INSURGENT wouldn?C/C/?!C/?C/t be the second book in a series, if the tension between the two of them wasn?C/C/?!C/?C/t building. It seems inevitable with all the inner conflicts and outer battles going on, but somehow it just didn?C/C/?!C/?C/t feel right to me. Tris and Four fighting. They are both two very powerful personalities, but I didn?C/C/?!C/?C/t want to see them fight and their disagreements honestly started to annoy me at some point. Is it so wrong that the peace-loving me just wanted to see them be happy and have swoon-worthy moments? Well, the rational me knew there just had to be something to come in their way. Sometimes INSURGENT and its bombastically constructed story held the potential for an information overload. There is just so much happening at once and so much information to process. So don't be afraid to take reading breaks and the time to think about everything that's happening. Give your pulse a chance to calm down. Veronica Roth always seems to find exactly the right words to make a character like Uriah appear cocky, yet loyal. Four, one of the most relentless fighters among the Dauntless, a sweetly loving boyfriend. Tris such a tough hero and on the inside an emotionally torn daughter, sister, friend, girlfriend. Christina, Peter, Eric, Tori, Caleb, Marcus, Marlene, Lynn just perfect the way they are. Don?C/C/?!C/?C/t let me get started. You see I?C/C/?!C/?C/m in love with every character, this series and Veronica Roth for being so talented. 4,5/5 ****/* INSURGENT - A gigantic character cast, an expansive world building and the extensive web of relationships make INSURGENT such a stunningly successful sequel! Very clever, very complex. A read that challenges your brain cells, your moral beliefs, your heart, demanding the ability to read concentratedly and patiently through 525 pages of a story that equals TNT. Veronica Roth's DIVERGENT trilogy stands out of the YA fiction branch as something entirely new and brilliant!",MissPageTurner
9780062024046,"I reviewed it on my booklikes blog page http://aniashuk.booklikes.com/post/129629/it-gets-better-and-better-and-better- Maybe, my review is huge, but deal with it:) ""Insurgent,"" he says. ""Noun. A person who acts in opposition to the established authority, who is not necessarily regarded as a belligerent."" One day, Veronica Roth have decided to write a book. And it was one of her best decisions ever! So, THANK YOU, Veronica!!! You're in my Top Favourite Authors list now and I think carefully while adding someone there, because things like that is really important to me. (Perks of being a booklover:) OK, lets get to the point. I've finished this book on July, 16 and could properly write about it only weeks after that. Yes, that's true. After reading the last word I couldn't even speak normally to say nothing about writing. I could just say ""WHAT???"" ""WHAAAAAAAAAT?"" :) As usually, I won't spoil anything, but what I can tell is it was one of the HUGEST cliffhangers, I've ever read...And when I turned the page with eyes like that O__O to see what will happen next and found ""Acknowledgement""...OH MY!!! I was home alone and literally shouted ""WHAAAT?"", ""HOW?"", ""WHAT?""...Now I can't wait for ""Allegiant"" and it'll come out only in October...jeez. What am I supposed to do? I still haven't got used to waiting for the next book. Because here, where I live, we usually got whole series translated all at once. (well, I'm talking about series that I read). I'll try to keep this review shorter, 'cos as you may know, I can speak (write) for aaaaages:) I really liked to know more about factions and Chicago itself here (I've never been to Chicago, so now I have an interesting image in my head. Lets hope that I won't be jumping about every sound there and won't turn my head like crazy searching for danger, because in some moments this book was intense like that and it imprinted in my memory, I'm sure.). Now I knew more about relations between factions, their views on each other, more about their leaders (well, for factions that have ones), more about past. And I like that in books. [ That is what series exist for (one of the reasons) - you'll know more and more with each book. 1st book will ignite a desire to read this series in you, will tell you basics and show you few flashbacks. And then the 2nd one will open up a whole picture, it'll be deeper and even stronger, and you won't be able to put in down, because ""WHAT'S NEXT, MAN?"". And finally the 3rd one. It will wrap the whole thing up, often with freaking wtf moments (it's dystopian novel, dude). And don't tell me it's not true (look at The Hunger Games, this series description is basically fits there, too. Good for me, then:)) My attempt to become a bookish philosopher] I want to say, that with this book i got few massive bonuses: -- I got 2 favourite supporting characters, that I can add to my Top Supporting Characters List (it's all about lists, maaan). I'm writing about Zeke and Uriah, Oooooh, I LOVE THOSE TWO! They gave me this ""Aaaaw!"" moment ^.^ in book and I really appreciate that (love those moments). SUPER! -- I was surprised by some characters (no spoilers, but P...surprise, surprise...), and it was pleasant surprises. -- LOVE BONUS. Because Four. (Do I need to explane this? Nuh, I think I don't) :) Well, about love. Relationship between Tris and Four in Insurgent was in most parts like a GIANT roller-coaster, but that's O.K. It looks more realistic like that. (But in some parts I honestly thought that ""they'll punch each other in the face now"". Tension, tension..). EMOTIONS, guys, EMOTIONS! Four.....(I'd still marry him at the earliest opportunity....yes. Top Man!) There're also some moments when I thought that Tris is sobbing too much, but then I tried to put myself in her shoes. And what I can tell you, is that I'm not sure I wouldn't curl and coccon myself like a freaking butterfly if such situations happen in my like (God forbid). So, I think that readers should try to understand characters better before judging them. This thought helped me a lot. There were few unexpected deaths, and I wasn't well prepared for them. But what can we do, right? It happens a lot in books like this one. So, I think that I should be awared next time. And, finally, award for Biggest Disappointment - Caleb! I won't tell you why, you have to figure it out yourself (maybe you won't even feel the way I felt, who knows?!). But I was reeeealy frustrated and sometimes even annoyed by him. Didn't expact that... O.K., fellaz. I gave this book 5/5 [*****] stars on Goodreads, and I wish I could give it more (but it's a maximum and It's a pity!). AMAZING BOOK! Hope that waiting for ""Allegiant"" will pass easily. Hope you're reading your next favourite book now. Wish you all the best and DFTBA! P.S. About my copy: -language: Russian -format: Hardback (with original cover art) -pages: 448 -publisher: Eksmo -where have I got it? Bought it for myself:). ""Sometimes [...] people just want to be happy, even if it's not real"" (SO TRUE!)",Anna Iliashuk
9780062024046,"So... I had already forgotten stuff, and this one picks right up where Divergent left off, so it took me a few pages to get back into the story and slowly remember little details. LOL. At first I was like who IS Tobias, then I was like DUH. I was just used to him being called Four. Tris was a wild card in this one though. I know its guilt, fear, and the different factions warring in her head, but at times I liked her and others I wished I could smack some sense into her. She takes risks without thinking about the gain and sometimes that puts those she loves in more danger because of it. But she is still strong, and loyal. Everything she does, she does it out of love, loyalty and her view of the greater good. It is just hard though when she is taking those risks and being self sacrificing because you know that it won't go down a good road. It was hard reading about Four and Tris in this one though. They had moments where they seemed to really belong together and then the next second they are lying to each other and constantly hiding things. So I am torn because I overall really like Four and he is a bright spot for me, and I know I can't expect anyone to be perfect especially in a world that is so torn, but there are some moments where I didn't like that side of him that I saw. On the other hand, there were some very hot moments between them then more that were so sweet, so I hope we are just seeing both of the characters grow and change and that they will come out the other side. There is some really dark stuff in this book, and more characters don't make it until the end. So it is very emotional and Tris hardly ever gets a moment reprieve. And, oh holy traitor. I can't say much obviously without spoiling but I COULD NOT believe it. I could've strangled him. There were some that I expected, but this one. NO. I loved learning and seeing more of the factions in their day to day and also how they respond when faced with violence and when it is time to make a stand for what it right. The ending sent me for a loop and I can't wait for the next book. Bottom Line: 2nd in a series that connected me more with the characters and left me wanting more.",Brandi Kosiner (Brandi Breathes Books)
9780062024046,"Insurgent picked up right where Divergent left off which made it nice to read them one after the other. Divergent was good and set up the world really well, but I liked the conflict in Insurgent much better. The factions are so interesting and we get to learn more about the factions Amity and Candor. I love how the factions are this weird combination of a gang, an entire culture of dress and style, mannerisms and education training for a job. The books only skim the surface of all there is to know of this complex and detailed world. This is one of those worlds where they could write an encyclopedia about it and you'd still want to know more. The writing style was much better in this book. I didn't notice the word ""I"" glaring at me so much. Tris doesn't always make good decisions. In fact, she makes some really, really bad decisions but I felt like I understood her so well that I got why she did the things she did even if it's not what I would do. My favorite thing about Insurgent was how well the author messed with your expectations of who is good and who is not. And it's not based just on who Tris likes. I kind of saw the twist at the end coming, but it still gave me chills when I read it. This was a fast read and I couldn't put it down. It left me with some deep thoughts about how easily your virtues can become a vice if you're not careful. I loved the complex idea and story arc. It was an intense, action-packed ride that had me saying ""Wow"" when I closed the book.",Jessica B
9780062024046,"Originally reviewed on my blog: http://sikbookreviews.blogspot.ca The second book of Veronica Roth's trilogy, Insurgent begins right where Divergent left off, with no boring introduction that a lot of series books tend to have. War is now prominent, factions are torn apart, and evil people are looming. In this book, Tris faces many obstacles, including being betrayed, relationships issues with Four, having to publicly acknowledge her divergence, and utilizing her divergence to help fight against the powerful Erudite and the Dauntless traitors. Roth takes the reader on a journey of action, surprising twists and turns, and emotion. First of all, I love that the novel begins right where the first one left off. It is a nice change from most sequels. As with Divergent, I love the uniqueness of the title. What is ""insurgent"" anyway? Well... Google dictionary defines ""insurgent"" as ""rising in active revolt"" See, I told you I know how to use a dictionary! I am an English major, after all. But, I'm not afraid to admit when I don't know what a particular word means (such as divergent and insurgent before I felt the need to look them up!). I gave this book an 8.5 instead of a 9 like Divergent got, because...well...let's just say I'm a sucker for romance. And this book did not have Four in it as much as the first. Don't get me wrong, I do not want the entire book to be about a love story...that would be too much. The first book was a good mix of romance and action-packed adventure. I just wish this one was the same. I also felt sad a lot, because Tris and Four seemed very disconnected throughout the novel. Pathetic, I know! But, that's just my opinion and I am a romantic at heart. I also enjoyed the fact that there were twists that were actually shocking to me! I hate it when I see things coming, which does happen. It is refreshing to not really have predicted anything that happened in this book. I had no idea what was coming at the end (what information Tris was going to find out, if any). I didn't know how Tris was going to get out of certain sticky situations. This was a really nice and surprising aspect of Roth's creative mind and writing. Lastly, the ending was very well done as well. As I said, it was pretty surprising. But more than that, Insurgent - like that of Divergent - ended with a bang, barely stopping the action to end. It leaves the reader wanting more and desperately wanting to read the third book right now. I know I do! A part of me wishes I would have waited until all three of the trilogy were out before reading them...but, oh well, what's done is done. And I did enjoy them. I will be waiting with bated breath for the final book in this captivating trilogy!",Sam
9780007420414,"Attention, this is an eulogy, consider me DIVERGENT fan for life! This book is not as good as expected, but dimensions better! Beatrice or Tris is the type of plain character that is soon noticed as the honest and adoring girl that she really is. She has a super honest voice that I cannot but adore. For Tris her whole life depends on one single choice. Thinking about the events of DIVERGENT it overwhelms me that they all depend from that one single moment. For the male protagonist, let me use four simple letters: L-O-V-E! DIVERGENT has a character cast that covers all imaginable profiles, some are honest, some cruel, full of hatred. Then there are amiable , compassionate, strong, intelligent, brave characters. One should mean that one novel can not cover every single character type or segment of emotions, but Veronica Roth did a very good job by writing DIVERGENT. I fell head over heels for DIVERGENT and its revolutionary characters. It's one of the very first novels that totally got me without a love triangle. At no point do the story, the actions or dialogues appear forced. In DIVERGENT affection is beautiful in its simplicity. DIVERGENT sets you under a current flow of electricity that feels so incredibly good. Each word seems to be just in the right place, forming ideal sentences that together result in an adventurous read. In the middle of this action-packed novel that tries to cope with the raw instincts describing men, the coruptness of a society, we find ourselves attracted by a love story that is easy and endlessly beautiful at the same time. Veronica Roth has a sense for the perfect interaction between time,space and characters. I can honestly call her one of the best present YA authors, because she finds the perfect balance between natural romantce and nerve-racking action. Veronica Roth is one of my new favourite authors, she is highly-qualified, her writing is super engaging and her words deeply touching and electrifying. Her writing talent is realised 100 %. This novel has not one single page that not had my full and undivided attention. Word for word stole my heart. If I talked about this novel in a chat, the wide emoticon palette would not be sufficient to describe my experienced emotions while reading this novel. When I start thinking about books I wish I had written myself because of their pure brilliance, DIVERGENT immediately pops into my mind. This world is so well-constructed, I wish I would live in it. Want to know what DIVERGENT stands for? Dedicated-intelligent-romantic-gigantic-engaging novel to crave! THE VERDICT A debut novel you won't forget too soon. When some people think of dystopian novels as the black-white bookish TV, DIVERGENT needs to be praised as the HD version of them all! I am impressed by its diversity and joviality. DIVERGENT is the best novel I've read in 2011, and so far this have been many fantastic books!",MissPageTurner
9780007420414,"My review: I added Divergent to my TBR list almost a year ago, but did not manage to read it in 2011. This is also the reason why this review will be added to my TBR Pile 2012 Challenge. Last year I was really hesitating to pick it up and start reading and there was a simple reason behind it - it was so hyped up and the reviews were so high and praising, so I did have my suspicions that it will be again one of these books... It was not. I know it is important to read the book yourself before getting any opinions about it. This time reviews did not lie about how good Divergent is. Divergent has its flaws as well, but it did not ruin the pleasure of reading it for me. Divergent by Veronica Roth was a refreshing read amongst few other YA Dystopian books I have read. I enjoyed the brilliant world which she has created based on different skills people have and interesting characters were captivating. Divergent is a book which you do not want to put away after you started. It was little slow in the beginning, but the pace is picking up quickly and after that I read until I realized that I just finished the book. The other fact which I was amazed by that the author is quite young herself. It should not surprise me, because lots of talented authors became good writers with their first book, but still. When I started Divergent, I did not do any research about the author prior to reading and after I finished Veronicas' book I was literally amazed. Veronica Roth is definitely talented author and I hope that the next book in series - Insurgent - is as good as Divergent was. Looking very much forward to Insurgent and this time I will not wait until one year after the publishing! Regarding the plot: The reader is introduced into a dystopian world where people are divided into 5 factions - Candor (the honest), Abnegation (the selfless), Dauntless (the brave), Amity (the peaceful), and Erudite (the intelligent). You meet Beatrice/Tris who is about to choose her faction. She has grown up in Abnegation, but being selfless is not exactly what Beatrice is looking for because she is curious, likes to have her own opinion and she is little more rebellion than other people from her faction. After Beatrice gets 16 she needs to pick a faction. Through the tests she finds out that she is divergent - hence the title of the book -which means that she has parts of all 5 factions hidden in her. Her choice is Dauntless though. To become part of the Dauntless she needs to get her training and pass the tests and this is pretty much what the book is about. Of course there is much more in this book, but the first part in series dealt mostly with becoming a Dauntless. At the same time, Tris finds out that everything is not as it seems, there are big problems and competition about power between the factions and that brings Tris to quite difficult choices: how to hide that she is divergent which is seen as being dangerous; how to remain invisible together with her impressive test results; how to find out what is going on between Erudite and Dauntless faction; how to know whom to trust; how to understand her love interest Four. What I was missing in the story was the background and reason why the humanity was divided into these factions? I personally did not understand that. There were some referrals to the society before the factions were created, but it was far from being enough to understand it. I am hoping that next books will bringer a better understanding of the world. Don't get me wrong - I loved the idea of having these factions and generally I liked the world what Veronica Roth created, but at the very end it did not match up due to lack of the reasoning behind it. While reading the book and after finishing the book, I was trying to relate myself into these factions, I found out that the number of factions was what disturbed me mostly - I think most of the humans have characteristics from all the 5 factions - plus several other non-existing factions. I think that was probably the challenge for the author too, because you never find purely Dauntless or purely Candor or purely any-kind-of-faction people in real world. It intrigued me yet! The other thing which I was missing was the late beginning of story development. Despite the fact that I really enjoyed the book, it took too many pages to come to the point and conflict - the problems between the factions, the war between Abnegation and Dauntless. That was also reason behind me saying that the pace was slow in the beginning. It definitely gave some information about Abnegation and the Dauntless, but I wanted to see that conflict coming earlier in the book. Otherwise, the plot was interesting, filled with action and rarely well written fighting scenes! Besides Divergent being of a dystopian genre, the author really gave a lot of good fighting scenes and action - it blew me away and I loved that! Regarding the characters: Let me start with stating that I liked Tris. Yes, she was sometimes immature, sometimes hollow and annoying but boy, she was suitable to the Dauntless. She was what I like to call kick-ass heroine (excuse the language). She was smart, brave, but there was vulnerable side in her which I liked. When I liked Tris, I loved Four! There were quite many characters I enjoyed when thinking of the supportive characters. I think Peter (who was actually a bad guy in the story) and Eric (even more twisted bad guy) were fascinating! The author did really well with the bad guys. I was also intrigued by Tris' family: her mom being from Abnegation, but was born in Dauntless; her brother choosing the Erudite instead of Abnegation; Four's father - the list would be quite long! The supportive characters gave a lot to this book! It was definitely an added value to the story. Generally: The idea and the world of Divergent were fascinating. It did have its flaws, but it kept me reading and thinking. It had this magic way of drawing me into this book. I will definitely read the next book in the series - Insurgent, but Divergent left me with mixed feelings: in one side I loved it for its originality, but on the other side there were important aspects missing, so I will take the average of 3 and 5 - 4 stars.",Inga Kupp-Silberg
9780007420414,"Ok, to begin with I feel like an idiot for waiting more than a month to read this book. I mean, what have I been thinking? Apparently I wasn't. This book is so amazing! So Tris is a small blonde girl from a faction named Abnegation. People from there have a purpose to be selfless - help other people and forget theirself. But Tris wasn't really a selfless person and she has quite problems with that, in so fitting in. When kids turn 16 they need to choose which faction they want to go. This is a big decision, because they will live there for the rest of their lifes. So Tris needs to decide if leave forever her family or staying in a faction where she thought she didn't belong. That decision transform her forever. Dystopian books are awesome! In the beginning I always find it difficult to understand the setting and the plot of the story. Because it's different from the world we know. Different rules, different values, different maners. So it takes time to understand what the story is about. But when you do, the story becomes great. Divergent is an amazing book. Tris is such a small girl, but she is so so strong. There are so many obstacles she needs to face. She grows up as a character a lot. There is a lot of action in this book and you never know what will happen next. And then there is this boy - Four - which is ohh my gosh! Gorgeous. Strong, fearless, great and also her instructor. The story is so good that you can't put it down and stop reading. You just can't. So I suggest you to take your time when you want to read it, because you won't be able to stop. I needed to stop last night because I was reading on my computer and at 4AM I couldn't see anymore. It was so frustrating. And also insted of studying for my exam, I was reading Divergent :P So if you haven't read this book yet, don't be stupid as I was! Pick it up and start reading it because BELIEVE ME it's worth it!",Nea Barabea
9780007420414,"First of all, let me just wipe my eyes and blow my nose. Goodness knows I need a whole box of Kleenex at this point in time. I have just put down DIVERGENT about 5 minutes ago and I am still sitting here with a tear stained face. *Takes a couple of deep breaths, pulls self together to get on with my review* I usually start with my appreciation of the cover, so that seems as good a place to start as any. It's not pretty in your typical way of 'beautiful woman on the cover' or whatever. Instead it is stunning in the way of 'it caught my attention in the first instance, prompting me to take a closer look'. This cover is bold and impressive. The flames of the symbol are what caught my attention, then upon taking a closer look, I saw people on the landscape below and the skyline of a city. The whole feel of this cover shouts DYSTOPIAN at me. Having only read one book in this genre before, I was unsure what to expect. But I was also intrigued, to see what lay beneath this striking cover. Now for the story itself... Where to begin is the question. Also, how not to give too much away whilst still expressing how I feel about it. The thing is, these are usually questions I ask myself, but this time round it is extra difficult because I don't want to spoil anyone's enjoyment of this book by just babbling on about things that happened. I know some people may read this, having already read DIVERGENT and are just coming to see what I think of it, but I also know there will be those of you that haven't read it yet. So here we go, a hopefully spoiler free review... This Dystopian world is segregated into 5 factions. Each of those factions are dedicated to the upholding of a particular virtue. These are: CANDOR (the honest), ABNEGATION (the selfless), DAUNTLESS (the brave), ERUDITE (the intelligent) and AMITY (peaceful). On an appointed day of the month, all 16 year old must choose a faction to belong to. Their motto is 'Faction Before Blood', so it is not about staying where your family are. It is about making a decision about who you really are. Beatrice Prior is 16 years old and finds herself faced with the choice; stay with her family or be the person she really is. Unfortunately for her, she cannot have both. Initiation for Beatrice's faction is about to begin and when she gets asked her name, she decides to tell the other initiates that her name is Tris. What ensues from here is a constant battle for Tris. She needs to determine who her friends are and whom she can really trust. Also, she needs to figure out how she feels about a sometimes infuriating boy and where if anywhere, a romance would fit into her life. Tris has a secret. A secret that could be explosive. If anyone were to find out, it could spell out her death. There is no-one she can really trust this secret with, so she must keep it to herself. Tris discovers something that she would be better off not knowing. But now that she knows, she can't sit idly by and let the growing conflict tear her faction or indeed any of the other 4 factions apart. Can Tris protect the people she has come to know and care about? Can she do the right thing? Does she even know what the right thing is? These are all questions she finds herself faced with. DIVERGENT was completely gripping and all-consuming from the moment I picked it up. Tris started off as seeming quite meek. Yet throughout the story, she evolves and becomes a force that I would never have seen coming. She transformed in front of my eyes and it was like seeing a child growing up. One day they are just a child, the next they are a woman - brave, strong and true. For me, Tris was one of the most enjoyable heroines I have met. She battled internally with who and what she was, but in the end she came to grips and accepted herself. Throughout every step of this book, I found myself more and more endeared to her. There were times during this story that I laughed. There were times when I get angry with certain characters. There were also times when I felt soppy about the boy she liked. I have to say, I fell totally in love with him myself. It certainly isn't your typical romance, but what they have could be really wonderful. If it weren't for the fact that there is conflict likely to tear Chicago apart. I hope in the next book, INSURGENT we see more of them as a couple, but I know that it will not be without it's ups and downs. I love the way that from the beginning of this book, it was easy to understand without a barrage of information just being thrown at me. It was well set up and I found it easy to get to grips with the ins and outs of the different factions. There are some brilliant characters. There are some awful characters. I will leave it to you to decide which are which. Even the awful characters are brilliantly written though. They leave you with that 'punched in the gut' feeling. All in all, I adored this book. I went into it with the misconception it may be hard to understand but am glad I can say I was wrong. I love Tris. I love Four. I have so much love for this book that it brought me to tears, multiple times. Hence why I needed tissues at the beginning of this review. There are some books that you read and forget. This is not one of those. This book made an impact on me I am not likely to forget. I love Veronica Roth's style of writing and I simply cannot wait until May when I believe INSURGENT is due.",Keren Kiesslinger
9780007420414,"I absolutely loved this book! The best dystopian book I have read until now. It's fast paced with action, suspense, some romance and great interesting characters. Can't believe it's Veronica's debut, she's a very promising and talented writer. I'm very much looking forward to the sequels. A must for all fantasy and YA lovers!",Eileen de Boon
9780007420414,I cannot sing enough praise for this book except that you should go and get it now!!! It's the best book EVER!,Chloe Wong
9781444722635,"I never intended to read DAUGHTER OF SMOKE AND BONE in the first place. Now I'm so glad Hodder & Stoughton sent me a copy and made me pick this book up. I read it in only a few days and it totally rocked my holidays. ~ It's Magic ~ ""Hope can be a powerful force. Maybe there's no actual magic in it, but when you know what you hope for most and hold it like a light within you, you can make things happen, almost like magic"" The story around protagonist Karou is set in many places. The larger part of DAUGHTER OF SMOKE AND BONE takes place in atmospheric and cultural Prague. But magical portals allow Karou to travel to places all over the world like Paris or Marrakesh. Author Laini Taylor did such a fantastic job describing all the different cities, I could almost feel my feet wandering the Charles bridge in Prague and smell the foreign spices in Marrakesh. It's incredible how many places and worlds we get to discover! ~ Some hot stuff ~ ""Once upon a time, an angel and a devil fell in love. It did not end well."" Now meet Karou, blue-haired heroine extraordinaire. She's a tough and talented young woman who loves to draw and has still so much to discover about her past. I immediately cared about her. Karou's got a talent to draw so vividly you'd think her motifs of humans with animal limbs and heads were real. For Karou they are. Every time she goes through that special door, she'll get to a place called Elsewhere, where her family made up of otherworldly beings lives. And this magical place is just the entrance to a world larger than any human being could imagine. The moment Karou meets stranger Akiva is intense. They have a special relationship, which can be described by so many various feelings, old and new to both of them, and I loved to see how they became more intimate and sure over the course of the story. Akiva is some hot stuff! There are so many other characters introduced to us and every single one of them felt really authentic and alive to me with their unique personalities and histories. Behind the story lies a war that is as ancient as the two races involved themselves. I'd love to gush about the beings Laini Taylor chose to build the story of DAUGHER OF SMOKE AND BONE around, but I don't want to ruin the fun of discovering their secrets and origins yourselves. I knew so little about this book at first and was surprised of how much it had to offer in the end. I enjoyed the journey pretty much. And you won't be disappointed either! ~ The creation ~ ""Happiness. It was the place where passion, with all its dazzle and drumbeat, met something softer: homecoming and safety and pure sunbeam comfort. It was all those things, intertwined with the heat and the thrill, and it was as bright within her as a swallowed star."" Laini Taylor achieved to create a gigantic story background and a wonderful world construct filled with so many colourful characters and places that simply captivate your mind. With each page Laini Taylor reveals a historical background to our character cast that really got to me. It's so beautiful and cruel at the same time. Every single detail fits perfectly and contributes to a wonderful story. Taylor's writing is hyper-engaging. She writes with wit, fun and always seems to find the right amount of words to make a scene lively and relevant. The story is told from a 3rd person narrator and follows Karou and Akiva among others. The headlines are all made up of words or elements that are a significant part of each chapter. Each chapter offers a pleasant page count and you'll definitely have to mark a few of the sixty chapters as your favourites. ~ A much loved fairy tale blockbuster ~ ""Oh, Hell. Must. Mate. Immediately."" DAUGHTER OF SMOKE AND BONE feels like a much loved fairy tale of your childhood and at the same time like this very exclusive and exquisitely hot and action-packed blockbuster. THE VERDICT DAUGHTER OF SMOKE AND BONE is a complexly constructed story, which consists of many layers of history and action. It's so much fun exploring them. Laini Taylor created a world of wishes, mysteries and magic. Find out which role dozens of teeth and smoke play in it! I haven't read a book that captivated me as much as DAUGHTER OF SMOKE AND BONE in a long time. You'll love it!",MissPageTurner
9781444722659,"This review might be closer to a... 3.5? However I don't do half ratings so a four it is. Because I'm nice like that. I've been told to read Daughter of Smoke and Bone a lot since it's been released and I've seen a lot of reviews talking about how it's the best thing ever etc etc, however I didn't go into this book thinking that I would feel the same way and approached it the same way I do with every book - a blank slate. I did love it for the most part, particularly at the beginning. It's so refreshing to read a book that isn't set solely in the USA and I've started looking out for those because surprisingly, the USA isn't the only country in the world. Yes, the beginning was awesome. I loved Karou as soon as she made her exes crack itch in a life drawing class and I knew there would be a lot of anger between the two. I loved the vivid descriptions of the city and I really felt like I was there and I really, really loved Karou's backstory and how she grew up. I would be lying if I said I didn't find any faults, however. Kazimir, the jealous ex boyfriend, was used more as a plot device than an actual character. Karou thinks about him often but he only appears in maybe four scenes and doesn't say very much when he's there. I never got a feel for his character or understood why Karou dated him in the first place. The second one almost made me rate this down to 2 stars because I was so irritated. Insta-love. She fights with Akiva when she first meets him, granted, but she falls in love with the guy who's injured her (mild term) and who is supposed to be her enemy so quickly and so passionately that I threw up in my mouth a little. On top of that we get the bs explanation about why they fell in love so quickly that I really didn't appreciate. And then there's being told about how hot Akiva is on pretty much every page in every scene he's in. In one scene her friend goes on and on and on about how much she wants to f*ck him which set my jaw on edge. However, the romance between Madrigal and Akiva really worked for me, even if the Romeo and Juliet tale was obvious. I understood why they were attracted to each other and I was really invested in their story. I would have happily read a longer section about them and their world but I guess that's for another book. The world building was excellent, the characters varied and memorable and Laini's writing flows beautifully. As long as it isn't too heavy on the romance I am looking forward to reading the sequels very much. There's lots of things that I'm hoping will happen in the next book!",Vickie Ramage
