isbn,name_y,max_age,min_age,name_x,rating,review_count,main_image,Special Category,category_1,category_2,category_n
9781529023336,Campbell Axel Scheffler,3,2,"Pip the Puppy (March 1, 2021)",4.5,370,https://m.media-amazon.com/images/I/512CPMO-vQL._US218_.jpg,,,,
9781529010701,Campbell Axel Scheffler,3,2,"Axel Scheffler The Noisy Farm Book: A Press-the-Page Sound Book (June 13, 2019)",4.6,285,https://m.media-amazon.com/images/I/51Kn6FBaKkL._US218_.jpg,,,,
9781529053043,Campbell Axel Scheffler,3,2,"Lizzy the Lamb (July 1, 2021)",4.5,183,https://m.media-amazon.com/images/I/61mvkDJidHL._US218_.jpg,,,,
9781529053050,Campbell Axel Scheffler,3,2,"Katie the Kitten: A Push, Pull, Slide Book (October 1, 2021)",4.6,113,https://m.media-amazon.com/images/I/61gkHJbAi0L._US218_.jpg,,,,
9781529025439,Campbell Axel Scheffler,3,2,"The Noisy Jungle Book: Press the Pages to Hear 10 Sounds (March 5, 2020)",4.5,104,https://m.media-amazon.com/images/I/615JgWGOE3L._US218_.jpg,,,,
9781454926559,First Explorers,3,2,"Dinosaurs (First Explorers) (August 1, 2017)",4.8,627,https://m.media-amazon.com/images/I/61B8947MqQL._US218_.jpg,,,,
9781454926580,First Explorers,3,2,"Sea Creatures (First Explorers) (August 1, 2017)",4.8,596,https://m.media-amazon.com/images/I/61E0gLRlsXL._US218_.jpg,,,,
9781454929406,First Explorers,3,2,"Astronauts (First Explorers) (February 6, 2018)",4.8,474,https://m.media-amazon.com/images/I/61L71W1aP8L._US218_.jpg,,,,
9781454929413,First Explorers,3,2,"Brilliant Bugs (First Explorers) (February 6, 2018)",4.6,313,https://m.media-amazon.com/images/I/61afpeZr6tL._US218_.jpg,,,,
9781509878789,First Explorers,3,2,Things That Go,4.7,280,https://m.media-amazon.com/images/I/61s2dVMq1KL._US218_.jpg,,,,
9781509898343,First Explorers,3,2,"Machines (First Explorers) (March 7, 2019)",4.7,254,https://m.media-amazon.com/images/I/51G6pq90-+L._US218_.jpg,,,,
9781454926566,First Explorers,3,2,"In the Jungle (First Explorers) (August 1, 2017)",4.8,227,https://m.media-amazon.com/images/I/610Swxn4X6L._US218_.jpg,,,,
9781454929437,First Explorers,3,2,"Wild Animals (First Explorers) (February 6, 2018)",4.6,226,https://m.media-amazon.com/images/I/61OplbEGfwL._US218_.jpg,,,,
9781454929420,First Explorers,3,2,"My Body (First Explorers) (February 6, 2018)",4.4,211,https://m.media-amazon.com/images/I/61eNZHQ8EJL._US218_.jpg,,,,
9781454926573,First Explorers,3,2,"Night Animals (First Explorers) (August 1, 2017)",4.8,196,https://m.media-amazon.com/images/I/61LUJBzHj+L._US218_.jpg,,,,
9781509878772,First Explorers,3,2,Snowy Animals,4.7,147,https://m.media-amazon.com/images/I/51zA1ahchcL._US218_.jpg,,,,
9781529003819,First Explorers,3,2,"Moon Landing (First Explorers) (May 16, 2019)",4.8,100,https://m.media-amazon.com/images/I/51wlijlYNeL._US218_.jpg,,,,
9781447295693,First Stories,3,2,First Stories Rapunzel,4.6,242,https://m.media-amazon.com/images/I/51augZ19XtL._US218_.jpg,,,,
9781447295679,First Stories,3,2,Cinderella (First Stories),4.6,226,https://m.media-amazon.com/images/I/5124sge1K6L._US218_.jpg,,,,
9781781979563,First Stories,3,2,Snow White (Pop Up Fun),4.5,163,https://m.media-amazon.com/images/I/61RoksJIfVL._US218_.jpg,,,,
9781509821020,First Stories,3,2,Little Mermaid,4.5,160,https://m.media-amazon.com/images/I/61-mGBByWKL._US218_.jpg,,,,
9781509821013,First Stories,3,2,Beauty and the Beast (First Stories) [Board book] Dan Taylor,4.6,122,https://m.media-amazon.com/images/I/61Nz1yTQvYL._US218_.jpg,,,,
9781509851690,First Stories,3,2,Hansel & Gretel,4.5,92,https://m.media-amazon.com/images/I/51z0wOGMhmL._US218_.jpg,,,,
9781509818372,First Stories,3,2,The Nutcracker (First Stories),4.6,90,https://m.media-amazon.com/images/I/616AIzpUFYL._US218_.jpg,,,,
9781509851683,First Stories,3,2,Sleeping Beauty (First Stories),4.7,46,https://m.media-amazon.com/images/I/61cd7i8iBNL._US218_.jpg,,,,
9781509851713,First Stories,3,2,Puss In Boots,4.4,45,https://m.media-amazon.com/images/I/51NIUOFppTL._US218_.jpg,,,,
9781509851706,First Stories,3,2,The Snow Queen (First Stories),4.3,33,https://m.media-amazon.com/images/I/61qR07Rb+iL._US218_.jpg,,,,
9781408361795,Giles Andreae,3,2,Commotion In The Ocean,4.8,1784,https://m.media-amazon.com/images/I/51XdIDBL8VL._AC_US218_..jpg,,,,
9781408315880,Giles Andreae,3,2,There'S A House Inside My Mummy Board Book,4.7,1602,https://m.media-amazon.com/images/I/61aVukF2LdL._AC_US218_..jpg,,,,
9781408359495,Giles Andreae,3,2,Be Brave Little Penguin,4.8,1195,https://m.media-amazon.com/images/I/51eFRuIvIvL._AC_US218_..jpg,,,,
9781408352519,Giles Andreae,3,2,Rumble In The Jungle,4.7,934,https://m.media-amazon.com/images/I/61Ngm4DQaEL._AC_US218_..jpg,,,,
9781408341889,Giles Andreae,3,2,Mad About Minibeasts!,4.8,709,https://m.media-amazon.com/images/I/61TTRDJFxCL._AC_US218_..jpg,,,,
9781408352502,Giles Andreae,3,2,The Lion Who Wanted To Love Board Book,4.7,638,https://m.media-amazon.com/images/I/71Ynxmzav4L._AC_US218_..jpg,,,,
9781589258648,Giles Andreae,3,2,Rumble In The Jungle,4.9,611,https://m.media-amazon.com/images/I/81kL5WxXtXL._AC_US218_..jpg,,,,
9780385610391,Giles Andreae,3,2,Pants,4.7,342,https://m.media-amazon.com/images/I/517g9jP8sVL._AC_US218_..jpg,,,,
9781408364864,Giles Andreae,3,2,Elephant Me,4.7,215,https://m.media-amazon.com/images/I/51ki6BtiTHL._AC_US218_..jpg,,,,
9781408318652,Giles Andreae,3,2,Abc Animal Rhymes For You And Me Board Book,4.5,132,https://m.media-amazon.com/images/I/81KpF8qKs7L._AC_US218_..jpg,,,,
9781419731655,I Am Books,3,2,"I Am Human: A Book of Empathy (I Am Books) (October 2, 2018)",4.9,"2,838",https://m.media-amazon.com/images/I/31UjoFsV1FL._US218_.jpg,,,,
9781419727016,I Am Books,3,2,"I Am Peace: A Book of Mindfulness (I Am Books) (September 26, 2017)",4.8,"2,572",https://m.media-amazon.com/images/I/51yIFhF3RFL._US218_.jpg,,,,
9781419737268,I Am Books,3,2,"I Am Love: A Book of Compassion (I Am Books) (September 17, 2019)",4.9,"1,895",https://m.media-amazon.com/images/I/51-Iy6nAYuL._US218_.jpg,,,,
9781419716645,I Am Books,3,2,"I Am Yoga (I Am Books) (September 8, 2015)",4.8,"1,340",https://m.media-amazon.com/images/I/519IsfDweAL._US218_.jpg,,,,
9781419742385,I Am Books,3,2,"I Am One: A Book of Action (I Am Books) (September 15, 2020)",4.9,778,https://m.media-amazon.com/images/I/51FnDBWWjhL._US218_.jpg,,,,
9781419746468,I Am Books,3,2,"I Am Courage: A Book of Resilience (I Am Books) (September 7, 2021)",4.9,356,https://m.media-amazon.com/images/I/51yZvMxrJmL._US218_.jpg,,,,
9781419746482,I Am Books,3,2,"I Am Me: A Book of Authenticity (I Am Books) (September 27, 2022)",4.8,65,https://m.media-amazon.com/images/I/51re1gz-iCL._US218_.jpg,,,,
9781426334665,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Wild Animal Sounds (First Board Books) (October 29, 2019)",4.6,627,https://m.media-amazon.com/images/I/51LrOP3LtnL._US218_.jpg,,,,
9781426333125,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Animals On the Go (First Board Books) (April 30, 2019)",4.7,216,https://m.media-amazon.com/images/I/51AEq-45HbL._US218_.jpg,,,,
9781426333149,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Space (April 30, 2019)",4.7,216,https://m.media-amazon.com/images/I/51FfSSv7QML._US218_.jpg,,,,
9781426334689,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Ocean (First Board Books) (October 29, 2019)",4.7,104,https://m.media-amazon.com/images/I/51Y0ywB1NEL._US218_.jpg,,,,
9781426336966,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Dinosaurs (First Board Books) (March 19, 2020)",4.7,59,https://m.media-amazon.com/images/I/51WMNpAxjnL._US218_.jpg,,,,
9781426339028,Little Kids First Board Book,3,2,"Little Kids First Board Book: Insects (First Board Books) (December 1, 2020)",4.8,35,https://m.media-amazon.com/images/I/51NZigg5etL._US218_.jpg,,,,
9781426339035,Little Kids First Board Book,3,2,"Little Kids First Board Book: Weather (First Board Books) (December 1, 2020)",4.5,28,https://m.media-amazon.com/images/I/51cBY0cCmbL._US218_.jpg,,,,
9781426336980,Little Kids First Board Book,3,2,"National Geographic Kids Little Kids First Board Book: Things That Go (First Board Books) (March 19, 2020)",4.5,27,https://m.media-amazon.com/images/I/51BUNrsO1IL._US218_.jpg,,,,
9781426371448,Little Kids First Board Book,3,2,"Little Kids First Board Book: Birds (First Board Books) (March 1, 2022)",4.6,18,https://m.media-amazon.com/images/I/51plOhvD1YL._US218_.jpg,,,,
9781426371455,Little Kids First Board Book,3,2,"Little Kids First Board Book: Trucks (First Board Books) (December 21, 2021)",5,17,https://m.media-amazon.com/images/I/51539A3cOnL._US218_.jpg,,,,
9780857631152,Pip and Posy,3,2,"Pip and Posy: The Bedtime Frog (September 5, 2013)",4.8,523,https://m.media-amazon.com/images/I/61yua5E8mmL._US218_.jpg,,,,
9780857630056,Pip and Posy,3,2,"Super Scooter (April 29, 2011)",4.8,512,https://m.media-amazon.com/images/I/51Njtx-ehLL._US218_.jpg,,,,
9781788000864,Pip and Posy,3,2,"Pip & Posy The Christmas Tree (September 25, 2018)",4.9,504,https://m.media-amazon.com/images/I/51iubaVhDwL._US218_.jpg,,,,
9780857631268,Pip and Posy,3,2,"Pip and Posy: The Snowy Day (September 20, 2012)",4.9,438,https://m.media-amazon.com/images/I/51xqDVnE1eL._US218_.jpg,,,,
9780857630049,Pip and Posy,3,2,"Little Puddle (June 22, 2011)",4.8,431,https://m.media-amazon.com/images/I/51vFnSJGY2L._US218_.jpg,,,,
9780857631008,Pip and Posy,3,2,"Pip Posy the Big Balloon (April 24, 2012)",4.9,409,https://m.media-amazon.com/images/I/61mAzkv313L._US218_.jpg,,,,
9780857636355,Pip and Posy,3,2,Pip & Posy The New Friend,4.9,345,https://m.media-amazon.com/images/I/615o6qSKb0L._US218_.jpg,,,,
9780857630315,Pip and Posy,3,2,"Scary Monster (October 13, 2011)",4.8,331,https://m.media-amazon.com/images/I/61FX3zjfAoL._US218_.jpg,,,,
9781788008303,Pip and Posy,3,2,"Pip and Posy: the Friendly Snail (March 4, 2021)",4.9,264,https://m.media-amazon.com/images/I/6111jk1D+uL._US218_.jpg,,,,
9780857632678,Pip and Posy,3,2,"Pip & Posy Look & Say (March 20, 2014)",4.6,136,https://m.media-amazon.com/images/I/61wOnRCZVEL._US218_.jpg,,,,
9781839943195,Pip and Posy,3,2,"Pip and Posy: The Birthday Party (September 2, 2021)",4.8,112,https://m.media-amazon.com/images/I/615WP8GVm5L._US218_.jpg,,,,
9781447273424,Tales From Acorn Wood,3,2,Postman Bear (Tales From Acorn Wood),4.8,"2,719",https://m.media-amazon.com/images/I/518HYeej08L._US218_.jpg,,,,
9781529034363,Tales From Acorn Wood,3,2,"Cat's Cookbook: A new Tales from Acorn Wood story (April 29, 2021)",4.8,"2,204",https://m.media-amazon.com/images/I/51TXfn7X9IL._US218_.jpg,,,,
9781529034370,Tales From Acorn Wood,3,2,Squirrel's Snowman,4.8,"1,555",https://m.media-amazon.com/images/I/514oaiWGW-L._US218_.jpg,,,,
9781529034387,Tales From Acorn Wood,3,2,"Mole's Spectacles (Tales From Acorn Wood, 7) (February 17, 2022)",4.8,980,https://m.media-amazon.com/images/I/51g4cPVhpKL._US218_.jpg,,,,
9781529034394,Tales From Acorn Wood,3,2,"Badger's Band (Tales From Acorn Wood, 8)",4.8,718,https://m.media-amazon.com/images/I/51vUCAkQwEL._US218_.jpg,,,,
9781509894772,Tales From Acorn Wood,3,2,"Tales From Acorn Wood Treasury (August 22, 2019)",4.8,408,https://m.media-amazon.com/images/I/51pgW5DeTkL._US218_.jpg,,,,
9781447273448,Tales From Acorn Wood,3,2,"Tales from Acorn Wood: Hide-And-Seek Pig and Postman Bear (January 1, 2015)",4.7,287,https://m.media-amazon.com/images/I/51GNAqggOIL._US218_.jpg,,,,
9780593434765,Who's In Your Book?,3,2,"There's a Unicorn in Your Book (Who's In Your Book?) (January 4, 2022)",4.8,"2,150",https://m.media-amazon.com/images/I/51YE3bAwqyS._US218_.jpg,,,,
9780593125151,Who's In Your Book?,3,2,"There's a Witch in Your Book (Who's In Your Book?) (July 6, 2021)",4.9,"2,048",https://m.media-amazon.com/images/I/515WkUg+NPL._US218_.jpg,,,,
9780593304624,Who's In Your Book?,3,2,"There's a Superhero in Your Book (Who's In Your Book?) (January 5, 2021)",4.8,"2,042",https://m.media-amazon.com/images/I/51iUuL31DcL._US218_.jpg,,,,
9780593703991,Who's In Your Book?,3,2,"There's a Bear in Your Book (Who's In Your Book?) (October 31, 2023)",4.8,577,https://m.media-amazon.com/images/I/515pytxwSZL._US218_.jpg,,,,
9781509836321,Big Steps,4,2,We're Having A Baby,4.7,752,https://m.media-amazon.com/images/I/51Q5otqO-eL._US218_.jpg,,,,
9781509836345,Big Steps,4,2,I'm Starting Nursery,4.8,748,https://m.media-amazon.com/images/I/51Lctkt-qQL._US218_.jpg,,,,
9781509836291,Big Steps,4,2,Im Not Sleepy,4.7,495,https://m.media-amazon.com/images/I/51BISEzZtKL._US218_.jpg,,,,
9781529004021,Big Steps,4,2,"We're Going to the Dentist: Going for a Check-up (Big Steps) (July 25, 2019)",4.7,461,https://m.media-amazon.com/images/I/51EUWski2dL._US218_.jpg,,,,
9781454929482,Big Steps,4,2,"I'm Going to Preschool (Big Steps) (August 14, 2018)",4.8,447,https://m.media-amazon.com/images/I/61YHqGaGEqL._US218_.jpg,,,,
9781529004045,Big Steps,4,2,"Can You Say Please?: Learning About Manners (Big Steps) (April 4, 2019)",4.5,220,https://m.media-amazon.com/images/I/517PGe+VVUL._US218_.jpg,,,,
9781529004038,Big Steps,4,2,"We're Going to the Doctor: Preparing For A Check-Up (Big Steps) (April 4, 2019)",4.7,219,https://m.media-amazon.com/images/I/51T6lPJSDWL._US218_.jpg,,,,
9781529004014,Big Steps,4,2,"We Can Get Dressed: Putting on My Clothes (Big Steps) (July 25, 2019)",4.6,212,https://m.media-amazon.com/images/I/51Y35YBWRML._US218_.jpg,,,,
9781454929512,Big Steps,4,2,"No More Diapers (Big Steps) (August 14, 2018)",4.6,153,https://m.media-amazon.com/images/I/51N+r++pfsL._US218_.jpg,,,,
9781529083033,Big Steps,4,2,"No More Dummies: Giving Up Your Dummy (Campbell Big Steps, 9) (March 17, 2022)",4.5,152,https://m.media-amazon.com/images/I/51hJOlfbM9L._US218_.jpg,,,,
9781529086928,Big Steps,4,2,Let's Brush our Teeth,4.5,57,https://m.media-amazon.com/images/I/51Nlge75a+L._US218_.jpg,,,,
9781454929499,Big Steps,4,2,"It's Time for Bed (Big Steps) (August 14, 2018)",4.7,27,https://m.media-amazon.com/images/I/61RsOQ+ybOL._US218_.jpg,,,,
9781529086935,Big Steps,4,2,No More Tantrums,4.1,23,https://m.media-amazon.com/images/I/51bo3Tn7RNL._US218_.jpg,,,,
9781529083026,Big Steps,4,2,"Let's Wash Our Hands: Bathtime and Keeping Clean (Campbell Big Steps, 10) (March 17, 2022)",4.5,12,https://m.media-amazon.com/images/I/512V5rps9UL._US218_.jpg,,,,
9781474924245,Very First Questions and Answers,4,2,"What are Germs? (Very First Lift-the-Flap Questions & Answers) (September 1, 2017)",4.8,715,https://m.media-amazon.com/images/I/51C4FL9ZHFL._US218_.jpg,,,,
9781474948210,Very First Questions and Answers,4,2,"What is the Moon? (Very First Lift-the-Flap Questions & Answers) (June 13, 2019)",4.8,696,https://m.media-amazon.com/images/I/51lu0NMjG2L._US218_.jpg,,,,
9781474968935,Very First Questions and Answers,4,2,Why Should I Brush My Teeth,4.7,634,https://m.media-amazon.com/images/I/51s4ERzPunL._US218_.jpg,,,,
9781474924252,Very First Questions and Answers,4,2,"What are Stars? (Very First Lift-the-Flap Questions & Answers) (December 28, 2017)",4.8,555,https://m.media-amazon.com/images/I/51V4BqqSw6L._US218_.jpg,,,,
9781474948180,Very First Questions and Answers,4,2,"What are Feelings? (Lift-the-Flap First Questions & Answers) (July 11, 2019)",4.7,553,https://m.media-amazon.com/images/I/51tvDNeryBL._US218_.jpg,,,,
9781474917933,Very First Questions and Answers,4,2,Why Do We Need Bees BOARD,4.9,395,https://m.media-amazon.com/images/I/51sZ7HMD3OL._US218_.jpg,,,,
9781474940627,Very First Questions and Answers,4,2,"Why Do We Need A Potty? (Very First Lift-the-Flap Questions & Answers) (September 5, 2019)",4.6,327,https://m.media-amazon.com/images/I/51KyfNjKh-L._US218_.jpg,,,,
9780794535810,Very First Questions and Answers,4,2,What Makes it Rain?,4.8,278,https://m.media-amazon.com/images/I/417tQ9S87OL._US218_.jpg,,,,
9781474940108,Very First Questions and Answers,4,2,Very First Lift The Flap Questions & Ans,4.7,201,https://m.media-amazon.com/images/I/51Lpp-N7-fL._US218_.jpg,,,,
9781409582137,Very First Questions and Answers,4,2,"Lift-the-flap First Questions and Answers How do flowers grow ? (June 18, 2015)",4.8,153,https://m.media-amazon.com/images/I/51+PFXV3WyL._US218_.jpg,,,,
9781474940092,Very First Questions and Answers,4,2,What Is Snow,4.8,75,https://m.media-amazon.com/images/I/51dso2qUb2L._US218_.jpg,,,,
9781474982146,Very First Questions and Answers,4,2,"What are Clouds? (Lift the Flap First Questions and Answers) (Lift-the-flap Very First Questions and Answers) (April 1, 2021)",4.8,55,https://m.media-amazon.com/images/I/51s7Vh3LSFL._US218_.jpg,,,,
9781474989008,Very First Questions and Answers,4,2,"How Can I Be Kind? (Lift-the-Flap First Questions and Answers): 1 (Lift-the-Flap First Questions & Answers) (April 29, 2021)",4.7,46,https://m.media-amazon.com/images/I/51czlsdlBFL._US218_.jpg,,,,
9781474952637,Very First Questions and Answers,4,2,"Usborne Very First Lift-the-Flap Questions And Answers Collection 2 Books Set (What are Germs, What is Poo)",4.6,34,https://m.media-amazon.com/images/I/51lBoHtqsFL._US218_.jpg,,,,
9781474979870,Very First Questions and Answers,4,2,"Are dinosaurs real ? - Lift-the-flap Very First Questions and Answers (April 15, 2021)",4.7,26,https://m.media-amazon.com/images/I/51QNAPaXi5L._US218_.jpg,,,,
9781474989855,Very First Questions and Answers,4,2,"Lift-the-flap Very First Questions & Answers: Why Should I Get Dressed? (Lift the Flap Very First Q & A) (Very First Questions and Answers): 1 (September 2, 2021)",5,9,https://m.media-amazon.com/images/I/51v5i97CmaL._US218_.jpg,,,,
9780794551698,Very First Questions and Answers,4,2,Where Does Poop Go? (Lift-the-Flap First Questions and Answers),5,2,https://m.media-amazon.com/images/I/51-ZN4+egIL._US218_.jpg,,,,
9781368071123,An Elephant and Piggie Book,4,3,An Elephant & Piggie Biggie! Volume 4 (An Elephant and Piggie Book),4.9,"2,555",https://m.media-amazon.com/images/I/51dWTBmv6lL._US218_.jpg,,,,
9781368072243,An Elephant and Piggie Book,4,3,An Elephant & Piggie Biggie! Volume 5 (An Elephant and Piggie Book),5,676,https://m.media-amazon.com/images/I/51dVk6X+QnL._US218_.jpg,,,,
9781492656173,Baby University,4,3,"Goodnight Lab: A Scientific Parody Bedtime Book for Toddlers (Funny Gift Book for Science Lovers, Teachers, and Nerds) (Baby University) (July 4, 2017)",4.7,"1,262",https://m.media-amazon.com/images/I/51q-mpWaFML._US218_.jpg,,,,
9780525428886,Dragons Love Tacos,4,3,Dragons Love Tacos 2: The Sequel,4.7,"4,193",https://m.media-amazon.com/images/I/61O3RwSz54L._US218_.jpg,,,,
9781474991513,First Questions & Answers,4,3,"What is a virus? - Lift-the-flap First Questions and Answers (April 15, 2021)",4.7,58,https://m.media-amazon.com/images/I/51nVrfKfMDL._US218_.jpg,,,,
9781474920520,First Questions & Answers,4,3,"What's it Like in Space? (Lift-the-Flap First Questions and Answers) (November 1, 2017)",4.7,34,https://m.media-amazon.com/images/I/513xMnuNreL._US218_.jpg,,,,
9781474948197,First Questions & Answers,4,3,"Why do Tigers have Stripes ? - Lift-the-flap First Questions and Answers (September 8, 2020)",4.9,32,https://m.media-amazon.com/images/I/5140JoP6APL._US218_.jpg,,,,
9781474948173,First Questions & Answers,4,3,"Why Does the Sun Shine? (Lift the Flap First Questions and Answers) (October 4, 2018)",4.8,31,https://m.media-amazon.com/images/I/51Sz1+UfJfL._US218_.jpg,,,,
9781474940085,First Questions & Answers,4,3,How Do Animals Talk,4.9,20,https://m.media-amazon.com/images/I/51Jw+87-v2L._US218_.jpg,,,,
9781474986434,First Questions & Answers,4,3,"Where Does Poo Go? (Lift the Flap First Questions and Answers): 1 (Lift-the-Flap First Questions & Answers) (February 4, 2021)",4.8,15,https://m.media-amazon.com/images/I/51qTKbiMiYL._US218_.jpg,,,,
9780812404579,First Time Books(R),4,3,"The Berenstain Bears and the Messy Room (Berenstain Bears First Time Books) (May 1, 1983)",4.8,"4,227",https://m.media-amazon.com/images/I/61y+qvqJBIL._US218_.jpg,,,,
9780881031508,First Time Books(R),4,3,"The Berenstain Bears And The Truth (Turtleback Binding Edition) (September 12, 1983)",4.8,"3,794",https://m.media-amazon.com/images/I/51X2Y2Op2OL._US218_.jpg,,,,
9780881031362,First Time Books(R),4,3,"The Berenstain Bears Go To The Doctor (Turtleback School & Library Binding Edition) (First Time Books) (October 12, 1981)",4.8,"3,339",https://m.media-amazon.com/images/I/61QB78JynvL._US218_.jpg,,,,
9780881031539,First Time Books(R),4,3,"The Berenstain Bears' New Baby (Berenstain Bears First Time Chapter Books) (Turtleback School & Library Binding Edition) (September 12, 1974)",4.7,"3,261",https://m.media-amazon.com/images/I/519mBBGV6dL._US218_.jpg,,,,
9780833539342,First Time Books(R),4,3,"Berenstain Bears Trick or Treat (Berenstain Bears (8x8)) (August 12, 1989)",4.8,"3,212",https://m.media-amazon.com/images/I/61sSyDKS+UL._US218_.jpg,,,,
9780808564201,First Time Books(R),4,3,"The Berenstain Bears Forget Their Manners (Turtleback School & Library Binding Edition) (First Time Books) (August 17, 1985)",4.8,"2,457",https://m.media-amazon.com/images/I/61CzHOKKRzL._US218_.jpg,,,,
