ISBN13,Review,Author
9780142410974,"Up until now, THE TRUTH ABOUT FOREVER has always been my favorite Sarah Dessen book. Now that I've read JUST LISTEN, however, I think there's a tie! The characters of this latest release are so honestly real, their dialogue perfectly placed, that you can't help but be pulled into the life and times of Annabel Greene. Of course everyone thinks that Annabel has the perfect life. She's a model who has been in television commercials, in print ads, and in fashion shows at the local mall. She's popular at school, even if it is mostly because she's best friends with Sophie, the high school girl who demands attention. Her father is an architect who designed their house of glass; her mother lives for Annabel's modeling; she has two older sisters, Kirsten and Whitney, who are both former models themselves. Under all of that perfection, of course, lies the real Annabel. The one who suffered from something so horrible at the end of the last school year that she's lost not only her best friend, but her self-respect. Her family is so consumed with Whitney's eating disorder, with Kirsten's college life far away in New York, with keeping everything under control that Annabel doesn't tell them what's happened--the things that are still happening every day she goes to school just dreading the day. She doesn't want to add more problems to the mix; in fact, she lies by omission, simply avoiding the truth rather than shattering her family's illusions. But then Annabel meets Owen Armstrong, a boy she once watched punch out another student, then calmly walk away. Owen keeps to himself, never seems to be without his iPod, and doesn't appear to need any friends. But after he reaches out a hand to her, literally, after she's sick outside of school one day, a budding relationship of friendship begins to build between the guy who never lies, no matter what--and the girl who lies to protect other's feelings, namely her own. I loved JUST LISTEN. Owen is a character that will immediately grab your interest, especially with lines like ""...for me, not saying how I feel when I feel it is a bad move. So I don't do it. Look at it this way: I might be saying you're fat, but at least I'm not punching you in the face."" As for Annabel, the things she's holding inside are tearing her apart, and, in the end, it's the strength of her sisters that gets her to ask for help. The characters of Kirsten and Whitney are complicated and complex, and I have to admit that there's a part near the end of the book in which the sisters come together that had me crying like a baby. As for Annabel, it's not all about telling the truth, but about listening, not just to others, but mostly to that voice inside of her: ""...this is what happens when you try to run from the past. It doesn't just catch up: it overtakes, blotting out the future, the landscape, the very sky, until there is no path left except that which leads through it, the only one that can ever get you home."" *Gold Star Award Winner!",TeensReadToo
9781402262272,"I really enjoyed this book! The characters are fun and truthful and most of all true to themselves. I love how Jordan is determined to get a football scholarship even though she would be subjected as being a girl quarterback. Her relationship with Jordan is a wonderful example of best friends and I quite loved how they were so comfortable together. It was pretty obvious that Sam was in love with her. It was sweet, and as much as Ty was such a hottie and a good guy I was definitely gunning for Henry! Can I just comment on the very realistic eating habits of these teenage football players?? I loved how much they gorged on food. It just reminds me of my boyfriend and his best friends. Loved this book! It's been such a great read. I highly recommend it for a light fun read!",Giselle SM
9781402262272,"Catching Jordan makes me more attached to the Young Adult (YA) Contemporary genre. This book and everything like this book is the reason why I've been shuffling through YA contemporary romances. I just can't get enough and now I have to find another book to fawn over! This was a wonderful novel about a female quarterback star going through Highschool, trying to figure out how to be a girlfriend, play some football and impress some recruits to get into an epic football program in college. I simply adored the storyline, the protagonist, her team (filled with guys) and her best friend. Jordan is the perfect character that teenage girls, who are tomboyish, can relate with. You know what they say, connecting with the readers is everything. And at this point, Miranda Kenneally has nailed it! No matter how hard I try to put the book down, I couldn't. The book was a breeze to get through. The writing style and dialogue is perfect for its target audience and was incredibly clean and easy to read. The plot was unpredictable. The characters, Jordans friends, her brother and even her parents, were so easy to connect with that made it hard for me to pick my favorite character. Yea, it's that hard sometimes. Though there were lots of hilarious characters there were some that really infuriated me. The big one being Tyler Green. You'll have to find out why he was my least favorite yourself by picking up the book. Catching Jordan is an absolutely wonderful book for teens especially when you're down in the dumps and you'd like to pick yourself up again. A definite comfort read for those who'd like to step out of their life for a bit. Personally, it was exactly what I needed. Please, tell me there's a book two!",Najla Qamber
9781402262272,"I never even watched a football game before reading CATCHING JORDAN and now I have absolutely no idea why. The story is already so good, but the football parts make it even better. There are hot football players, practices, actual games, football jargon and the team dynamics we got to experience. Authentic and fun! Isn't it impressive that Jordan Woods is captain and quarterback of an entire football team? A male football team. With totally hot and gorgeous boys! And that position is definitely not undeserved. Jordan is a great player even though she is a girl...because she is a girl. A big part of the story is about Jordan fighting for her chance to get an athletic scholarship and play college football. She is very committed and fights hard for her dream and she's got exactly the combative spirit I'm always looking for in a female protagonist. But as in everyday life it isn't directly easy for Jordan to pursue her dreams. Yep, throw in some prejudices and obsolete ways of thinking. A girl and football aren't equal for some of the characters in CATCHING JORDAN. Her father isn't happy about the situation of his daughter playing football and even other professional people involved with the sport don't take Jordan serious. Time to proof them wrong, right? This story is so much about overcoming the obstacles life throws in your way and just being the person you've always wanted to be. CATCHING JORDAN encourages boys as girls to follow their dreams, regardless how hard it might seem. So now that Jordan is the only girl in an all male football team, the story is very much about being friends with boys, too. There should totally be more stories about that. Jordan's friends and fellow team pals are JJ, Henry and Carter. Probably the most fun and sexy and best friends a girl could have. I loved them as individual characters with very different personalities and their interactions in the group. I'm glad that a girl being their captain wasn't an issue at all. And I really liked how Jordan was already an integrated and highly respected member of the team. The boys are so cute when they want to protect Jordan! Family. Friends...what's missing? The looove story. And CATCHING JORDAN has it, believe me. A really good one by the way. Starting into the new playing season with a new member on the team romantic feelings start invading Jordan's thoughts. And Jordan's thoughts do not only circle around winning the next game anymore, but boys. Boys?! Especially the boys on her team! Here lies another conflict that starts occupying Jodan's mind from now on. There are two boys for Jordan and I want to keep it simple: Henry won my heart!! He is such a cheeky and adorable boy, the best friend and partner a girl could wish for and I really really wanted Jordan to finally see that love has been right in front of her eyes all the time. You are going to love the super cute romance. There are sweet kisses, denial, missed opportunities, hesitant approaches, secret admiring and finally, finally getting the boy who's utterly in love with you for just the right reasons. Miranda's writing is fabulous and full of energy! Not even a ravenous giant of a football player could have losened my fingers from CATCHING JORDAN for a second after I started it. Read it. Read it soon! THE VERDICT CATCHING JORDAN is the awesome debut by Miranda Kenneally that I counted to my favourite YA contemporaries after only a few pages into the story. I'm sure you will love it!",MissPageTurner
9781402262272,"Catching Jordan was such a fun, sporty and hilarious read. i always love it when there is a theme in contemporary novels, such as music, or sports. The book revolves around Jordan, a senior high school student, who is the school star quarterback for the guy's team, and is GOOD at it, and you know what else? Jordan is a girl. I loved how her teammates respected her, and weren't intimidated by a girl being their leader, but at the same time other people and universities treated her like the poster girl for the team, which frustrated her and I; Even her dad was against her playing reason being he doesn't want her to get hurt. Her dad and older brother both play in teams. While this frustrated me, its how reality is. The author didn't draw a pretty picture of it, in truth sexism and discrimination against women exist, even in the most advanced countries. Now back to the story; What was unrealistic is how her guy friend, Henry, who is 17 like her, sleeps over at her house, in her room, and sleeps on the same bed. What family would allow a hormonal teenage boy to sleepover in their daughter's room is beyond me. What was also brought to my attention is the amount of, lets just say, explicit talk going on in the book. Since Jordan always hangs with the ""boys"" you can guess where the conversations usually end up; so much vulgarity going on, but I guess that's a realistic drawing of how guys are nowadays, unfortunately. The story was cute, fun, and a nice change from how contemporary novels usually are. I loved how strong, confident, and independent Jordan was, but at the same time you get to see her vulnerability, and how hurt she is by her father's rejection to her playing. This book is definitely for older teens; and i hope more books are written with sporty themes, they're just so much fun! Fans of Shut Out by Kody Keplinger should definitely read Catching Jordan by Miranda Kenneally.",Juhina & Farah
9781907411052,"I bought this book awhile ago and it went into my too read pile ( like most book fanatics I have a huge too read pile. :) ) I finally got to it and I must say I loved it! The story is brilliantly written, I love the authors style of writing, I found myself sucked into the story line from the get go and I honestly cannot wait to read the 2nd book ""through the never night"". Defiantly a must read for everyone!!",jacinta
9781907411052,"I was not expecting such a good book. From start to finish it was a big surprise and now I can only think of reading the second volume. The writing is simple. We will follow the story of Aria and Perry and the point of view of each. We get to know two completely different worlds and endearing characters. Anyway, I recommend.",andreia curado
9781907411052,"I can't express how much I love this book right now. I am impressed with Veronica Ross. Under the Never Sky has so much going on.The dystopian world Veronica Rossi has created is spectacular. You have a government within Reverie trying to cover up the loss of one of its pods and an attack on Aria, so they send her from her cozy little world into the real. Into the Death Shop. Outside, you have world dying from the Aaether storms. There are different tribes, who fight to survive in the cruel world. There are also people who eat other people, the cannibals, and people with powers, they call senses. There you have Peregrine aka Perry. So original, right? Aria and Perry are people of two completely different words, and collide to form an unlikely allegiance. At first, they think of each other as barbaric and wild or soft and protected but the closer they get to each other, the more on edge you would feel. I can honestly say that this book was magical. This is no insta-love. No No. The romance went just like I wanted. Slowly developing and then BAM. Some other authors should learn from Mrs. Veronica. Also, I loved the other characters through the story. Roar was a great character, Marron also. I was suprised with Cinder. And Vale... can't say much about him. I DID NOT EXPECT THAT TO HAPPEN WITH HIM AT THE END OF THE BOOK. So, there you have it. A perfect dystopian world. Perfect romance. Great characters. So many ""I did not expect that to happen"" scenes. Under the Never Sky goes to my TOP 5 Dystopian books. Review posted on my blog: http://iloveteenbooks.blogspot.com/2012/11/book-review-under-never-sky-by-veronica.html",trayche
9781907411052,"""A world of nevers under a never sky"" Aria has lived in Reverie pod her whole life with her mother. But then her mother is sent away for work reasons to the Bliss pod while there Aria can't get speak to her though her smart eye and starts to worry over it so she decides to get her own answer's from Soren as his father is very high up in Reverie but things go from bad to worst when Soren turns on her and Perry saves her. Perry is a savage from outside and once he saves Aria he leaves before he is caught in side Reverie. When Aria is found she is questioned by Soren father and tricked by him and then dumped all only in outside when Perry comes along and finds her he demands aria help him get Talon his brother's son back because he has walked out of his tribe the Tides. We then follow the story of Aria & Perry both looking for there love ones and the touble they go through with learning to get along together also the other tribes from outside and the Aether storms. As the world as we know is now full of Aether storms which are like lighting but burn everying it touches. The sky is now red and blue.I loved the journey Aria and Perry take and how you see there relonship bulid up and how Rossi tackled the subject of teen sex in a way that made you go ahhhh I love Aria and Perry together. Tellling the book from both the POV's was awesome I liked how you got to see what both of them are thinking. Also Rossi's side characters where great and I enjoyed reading about them too especialy Roar & Cinder. Veronica Rossi 2012 YA debut is a compelling dystopian read unlike any other I have read. Rossi world building is amazing not only did she create one world but another one that's living right next to it. I loved both Reverie and outside for different reasons and some of the same. I loved Reverie for the realms were you can create want you want but it's mutidimensional Aria says ""not like watching a video your atually part of the realm you choose"". Also I really liked the whole idea of the dwellers having the smarteye. Outside was great because it was so different to the realms I loved the Savage/tribe and even liked the idea that if you are not part of a tribe your are dispersed.I really liked how some memembers of the tribe has special powers as in seers,auds and extra sensentive hearing Perry is special as he has this hearing as well as being a seer. If you are looking for your next dystopian read make it Under The Never Sky it is truly worth the read. I loved it and can't wait for book #2 ""Through The Never Night"".",laura Cresswell
9781907411052,"I am a big fan of the dystopian genre, at least of the ideas behind them. Unfortunately a lot of them can be a little poorly written and feel rushed. Thankfully, Under the Never Sky was a book with both a good idea and good writing behind it. Rossi obviously has a vivid imagination and has managed to build a complex world and group of characters. We are thrown into Rossi's dystopian world straight away. My only main issue with this book was that this book is quite confusing at the beginning and it wasn't until around the mid-way point that I really began to understand everything. Not everything was explained which was, in a way, good as it helped us to adapt to the terms and the world ourselves. I did find the world-building to be strong and it was very different to the world we live in now. There was a lot to take in, but it never got boring. Getting past the start was a little slow as I did have to try and remember several people and figure out a lot of things for myself, but this certainly wasn't a slow book in terms of action though. There were plenty of twists and turns, many of which I wasn't expecting. This book managed to keep me on edge right until the end, which was fantastic and quite a rare treat! There are so many things that we find out during this first book, we are constantly discovering more. Through the actions of the characters and the events that happen around them, we get to learn more about both them and the environment around them. The setting is extremely intriguing and I can imagine that we'll get to learn even more in the next books. The setting is in two main areas - Aria's home, Reverie, and where Perry lives, the Outside, or the outer wastelands. Reverie is least like our modern day as it is protected, generated and very modified, inhabitants included, to be at it's 'optimum', because of this, Aria is out of touch with our reality - for example, she doesn't she doesn't even know what real weather feels like. In complete contrast to Reverie, the outside, where most of this book is set, is more of a wild place where you must fend for and look after yourself. Reverie isn't completely 'normal' though, it feels like it's set more in the past, as well as some of the inhabitants having heightened power of their senses. They also live under an Aether, which covers the sky and causes constant danger. Our main characters are two very different people, Aria and Peregrine (Perry). They are both very strong, bold characters and by the end, I had them very well formed in my mind. The relationship between them felt natural in their situation. The romance that built between them didn't dominate the story and it wasn't instant, which I was very glad about. It was great to see how their relationship progressed throughout their time together. Both characters go through a lot of mental changes, and Aria also goes through several physical changes. All of it felt very authentic and well thought out. There are several other characters who in this book, including Vale (Perry's brother) and his son Talon, and his friends Marron, Roar and a young boy that they found in the woods - Cinder. Cinder has such a good basis for even more development and I really hope that he is featured more in the next book(s). This book has very frequent twists and it's hard to review this book without giving much away, but I don't want to spoil the book if you're planning on reading it yourself, and this is something that I think you should read for yourself. I'm pleased that I've read this as it was a lot more complex than a lot of other books that are on the market today and it wasn't completely based around romance. I think that Under the Never Sky will definitely appeal to a lot of fans of young- adult dystopian stories and I would certainly recommend it. I am already looking forward to the next book in the series, Through the Ever Night, to see what I will discover!",Stephanie Forster (Stepping out of the Page)
9781433506017,"This is a fantastic book for Christian parents trying to teach their children biblical theology at a level they can understand. It has excellent bible verses which you can refer to and a very clear explanation of all the main Christian doctrines. Our children (6,5 and 2.5years) have loved it, it has been a bit hard for the 2.5 year old and some of the ideas are a bit advanced for the older two but it is surprising what they understand and we will be able to build on it as they grow older. a wonderful resource",fiona smark
9780525478188,This book was full of wonderful insights and well-developed secondary characters. John Green knows how to keep the plot rolling and can deliver smart humour like no-one else on the YA scene.,rawstatic
9780316051583,"I can appreciate why this book is as popular as it is. It's a heart-rending story, filled with secrets, heart-break, lost love and self-exploration. It's easy to read, hard to put down and sports a very likeable character in Anna. With all that said, I hate to say anything negative about it, but I'd be remiss if I didn't talk about how this story made prudish me squirm a bit. I mean, for all of Anna and Frankie's growth, as friends and as women, there was a lot of backsliding happening. The lies, the deceit, the clueless parents and the rush to lose her virginity made me more than a little uncomfortable. That said, I wouldn't be on the bandwagon calling for the book to be banned, but I might think twice about recommending it lightly. For a debut novel, don't get me wrong, it's a beautiful book and I think Sarah Ockler really captured some of the angst that teenagers deal with when coping with loss and grief, I just wish there would have been a little less about boys and a little more about the family/friends dynamics.",Lydia Presley
9780316051583,"It has been a year since the tragic death of Matt, Frankie's brother and Anna's best friend. Everyone is still mourning. Frankie's parents think they are ready to go to their annual vacation spot in Zanzibar Bay, California. And this summer they are bringing Anna along with them. Here comes the Absolute Best Summer Ever, code name A.B.S.E., for Anna and Frankie. Frankie has come up with the plan for she and Anna to meet twenty boys while in California, for the ""perfect"" summer romance. Little does Frankie know, Anna has already had her perfect summer romance. It was last summer, with Matt. Before Frankie knew about it, Matt had died. He was to tell her on their vacation, and Anna had promised not to say anything. And she has still kept that promise. This story was amazing. It was so hard to put it down. It is a perfect read to start off the summer. I really enjoyed Anna's character, and by the end of the novel, you could really tell how much she changed. Frankie seemed so different from Anna; it was hard to picture these two completely different girls being best friends. Overall, TWENTY BOY SUMMER was totally amazing, and a great start to my summer reading. I recommend it to all! *Gold Star Award Winner!",TeensReadToo
9781409521969,"I've read this book as part of the The Book Nerd Choice of the month of October, yes I know I'm behind for once in my life as I've finished it on the second to last day of the month but I have gone back to studying so I haven't had much time sigh.... But now for the book. Generally speaking Angelic books bring me deception, as either it's a human girl falling for an angel who happens to be a warrior swoops her away with his amazing looks and wings, whereas the female is annoying; or even worse the angel isn't a warrior at all. But this book was amazing, true the angels weren't exactly warriors, but they weren't the epitome of goodness. Willow is a great protagonist and her development and how she comes to accept who and what she truly ism is realistic inside the fact that this is a paranormal book were talking about. Alex, sigh what about him, he's the male character, he's completely human (or at least I think so) but also strong young boy who has suffered allot in life and who's main goal is to destroy the angels. The angels are the main antagonists in this book, particularly Raziel who has his own secret (although I suspected it half way through the book) I loved how the love in between Alex and Willow develops slowly and how they both learn to accept that there is good things and bad things about each other. And I was really sad about Cully. My only problem with this book was the jumping in between characters POV, but apart from that excellent choice Jean^^",Nathiel Gold
9781409521969,"It takes alot for me to not enjoy a book but i can honestly say i hated this book it was way to long, boring and unoriginal. Avoid this book at all costs.",Chantel
9781409521969,"The story is not very original. I've recently read something very similar by Danielle Trussoni, titled Angelology. This book won't get high marks for originality. But despite being in a congested genre, L.A. Weatherly puts a nice spin on a tired tale and gave us a beautiful story which would make a reader come back looking for more! For the same reason I buy Jim Butcher, Ilona Andrews and Patricia Briggs even if their books are in a congested genre too... the reason these authors stand out in a competitive field? Masterpiece story telling quality! And judging by this book, L. A. Weatherly could very well have that too. But we will see with the subsequent books if this will hold true or if this is a one-off thing with this book. The story is narrated in the first person by the protagonists. Halfway into the first chapter, the narration swapped from the female protagonist to the male protagonist narrating the story. About a couple of pages after the male protagonist started telling the story, the author seemed to slightly loose perspective and the narration went from the first person to third person. This is confusing to read. I had to go back and re-read a few pages a couple of times to make sure that I am still reading about the same characters. I thought that a new set of characters were being introduced which wouldn't exactly surprise me since the book seems to be in a ""introducing characters"" mode at this point... only to realise that, no, these are the same characters mentioned a few pages back... And this change in narration perspective without warning is repeated a few times through out the book which is a little disorienting... a slight annoyance but forgivable. My copy is an ARC so the cover is plain. But I had a little look at amazon for the final cover art and it is disappointing. If I was browsing the shelves of a bookstore, this cover art wouldn't register in my ""buying radar"" at all. Although it did depict the story nicely, it could also seriously use a bit of an artistic input from the likes of Tony Mauro and Gene Mollica. By the way Willow is blonde, not brunette, as might otherwise be suggested by the cover art. I enjoyed this book and am eagerly waiting for the next two books, Angel Heat to come out in May 2010 and Angel Burn to come out in October 2011. Story telling quality = 4.5 Character development = 4.5 Ending = 4 World building = 3.5 Story itself = 3 Cover art = 2 Cherry's Rating: 4 out of 5",Cherry
9780061214738,"It is definitely good to get back to the story of Ash after Ink Exchange (which I did not enjoy very much). The love triangle between Laurel, Seth & Keenan makes the series. Along with the creative worlds that Melissa has created; the Summer, Winter and the Dark Court.",Christina
9780061214738,"When last we saw Aislinn, she had become the embodiment of Summer, and taken her rightful place as Summer Queen. Aislinn has had to adapt quickly to her new faery abilities, and it is certainly not easy. She struggles with her feelings towards Keenan, her Summer King, and her mortal boyfriend, Seth. She loves Seth, but is drawn to Keenan in a way that is inexplicable. Aislinn searches for a happy balance, but it eludes her. Keenan is also facing troubles of his own. Donia, the new Winter Queen, is his heart's desire, but she cannot bear sharing him with Aislinn. They also face a physical barrier that could destroy them both. Aislinn, Keenan, and Donia continue their search for middle ground, but it all comes crashing down when Seth disappears. Aislinn becomes lost and wonders if joining the Faery Court was the right decision. Melissa Marr's sequel to WICKED LOVELY is wonderful. She delves more deeply into the story of the Dark and High Courts, and gives a larger presence to Seth, Aislinn's mortal, and Sorcha, queen of the High Court. Fans of both WICKED LOVELY and INK EXCHANGE will not be disappointed. I am looking forward to further installments in this amazing series! *Gold Star Award Winner!",TeensReadToo
9780061214738,"WOW!!..Now this is the one in the series that got me a bit bumbled....but I got through it and popped out the other end much clearer and wiser on faerie knowledge/laws/courts. Niall got stuck with the job!! ( I shall not say which)...Irial is being Irial. Devlin gets introduced. I shall explain it as I got confuzzled by it....Devlin was made by Sorcha and her nutty/evil/death becomes her twin sister, Bananach. They treat him as their brother. Seth is struggling with Aislinn and Keenan and this relationship thing they all have going on. Bananach just wants to bleed everyone. I love her character descriptions in the book as she is one mean twinny. Death/war/death/war is her addiction. Sorcha is 'reason'. Devlin is 'assassin'. Balance needs to be restored. Seth needs to figure out how to be in Aislinn's life . Keenan is a bit spoilt and needs Aislinn..but wants Donia..but is fickle about Donia if he can have Aislinn who knows time will run out for Seth...phew!!!which means Keenan is in with Aislinn. So he just needs to sit back and wait for old age and Seth is no more an issue. Not a good thought Aislinn never aging with old man Seth..bit Anna Nicole Smith with her old Beau she had at one stage. But can Seth overcome this age difference problem which will eventually arise?? Anyhoo keep reading...Melissa has a 5th book, Darkest Mercy ..so there will be more..by the end we will all be Faerie encyclopedias. Fast paced and great reads.",Michelle Auricht
9780061214738,Great series - very interesting and love Marr's style of writing - Couldnt put them down. Some of the characters are very likeable.. you get hooked. Is a teen fairy book - no gritty love scenes or violence..,Leanne Monda
9780312594411,"What makes us human? How far would you go to save your child? What is ethically and morally right and wrong? These are heavy questions that the author will make the reader ponder long after the last page has been turned. Jenna Fox has just woken up from over a year-long coma. She doesn't remember anything, but has fragments of memory that she is slowly trying to piece together. There are people there that say they are her parents, and another woman that is her grandmother. Left with the video disks of her life, she starts to watch and ponder ""Who is Jenna Fox?"" There has been an accident, but no one will talk to her about the details. As she slowly heals, Jenna questions everything and starts to fill in gaps. After a little while of recovery, she pushes to go to school and begins to attend a local charter school. There she meets an odd assortment of classmates. Alice has medical issues of her own, and starts to explain the federal ethics board to Jenna. Each person is allotted 100 lifetime points to be used for medical reasons. Alice has prosthetic limbs and explains that limb replacement is relatively low on the point scale. Other procedures would be worth much more. Dane is a neighbor but something seems off with him. When Jenna looks in his eyes, he seems empty. And then there is Ethan. He's hiding a dark secret of his own. As Jenna discovers the world around her, the secrets and mysteries that are her life slowly start to be revealed. Remembering what Alice has explained about the lifetime points, Jenna comes to realize that there are even deeper secrets about her that she must uncover. Her parents have moved her from Boston to California. Is it to protect her from those that were involved with the accident? Or does it have more far-reaching medical and ethical implications? Without wanting to give away the plot twists and hidden mysteries of the story, I will tell you that the issues Ms. Pearson raises will cause you to ponder how far science should be allowed to explore. As Jenna tries to discover, the reader will also be forced to wonder how much of us do we need to keep us truly human? Ms. Pearson makes the reader question if it's truly the flesh and blood that makes us human, or if there is something further inside that gives us our identity. Comparing the lack of emotion that Dane has with Jenna's unwavering questioning of everything, it shows the reader that things are not always black and white. The majority of us live in the gray area that is between the two extremes. Read THE ADORATION OF JENNA FOX to find out what it means to sacrifice everything for love and how to really be human. *Gold Star Award Winner!",TeensReadToo
9780385739160,"When I started to read this book, I jumped right back into the story like no time had passed between novels at all, which I like, it makes it easier to follow along. The characters are still quite likable but the story sort of faltered for me. I'm glad that the reader could see into their past lives (mainly Luce's) and what got them to where Daniel and Luce are today, but the ""time jumping"" was not fun to follow. Luce was far more stubborn in her quest for the truth and didn't care if she altered time to achieve what she set out to do. It made me want to reach into the book and strangle her or slap the crap out of her. As for Daniel, he was valiant as always, but always a day late, a dollar short. I kept hoping he would have gotten to her over and over again just to get the time jumping over with. What I really wanted to know is what happened with the other travelers. We saw briefly what happened to Shelby and Miles and a few seconds of Cam, but what happened when they traveled through time? Overall, it was, as always, a great novel by an amazing writer. I will be buying her fourth installment in the Fallen series to see where everything ends up. http://www.bookdepository.com/?a_aid=jumintboo-20",Erin Nation
9780439922333,"Let me start out by saying that DOES MY HEAD LOOK BIG IN THIS? is a book that needed to be written, and one that needs to be read. It definitely fills a gap in young adult literature: it's a story about a normal Muslim girl in a non-Muslim country (Australia) who is not escaping oppression by a fundamentalist government/family or anything like that. Amal is just a normal teenage girl, albeit a Muslim one. She has crushes on boys, she likes to go shopping, she giggles with her friends, and she sometimes argues with her parents or feuds with classmates. However, Amal's life is changed drastically when she makes a major decision: to wear the hijab, the head scarf worn by Muslim women. This would not be nearly such a big deal were she still at school with all of her friends who are also Muslim and some of whom wear the hijab full-time (meaning: whenever she is around men who are not relatives) as well. However, Amal has recently transferred to a very white-bread prep school, where the environment is completely different. Amal is subjected to racism and discrimination by kids whose experience with Muslims has largely been confined to what they see in the media. The reactions she faces at home are not all positive, either, but Amal has made a choice. To her, it is a personal, religious decision, to show her devotion to God; it's not about being oppressed as some of her classmates seem to think, or making any sort of statement. Being a Muslim is a part of who Amal is, but in showing that, she faces things a lot worse than any evangelical Christian I know, and that's a sad commentary on our society. All of that aside, Randa Abdel-Fattah's book is very well-written, and I loved Amal's voice. The characters in this book (particularly Amal) were great. DOES MY HEAD LOOK BIG IN THIS? is actually a little reminiscent of the wonderful LOOKING FOR ALIBRANDI by Melina Marchetta, and that's high praise, indeed! The main characters feel similarly different from their peers, are both Australian, and even have sort of similar voices. This book is more than worth reading; it's a must-read! **Gold Star Award Winner!",TeensReadToo
9781905654680,I like to read the behind the scenes stories and see the photo's. It's realy great movie companion.,Carlina Hutjes
9780312379834,"I have to say that I really enjoyed this book. After reading the first three House of Night novels, I really liked this one because it seemed like it took the series down a more mature path. In Untamed, it's noticeable that the characters are growing up. They haven't really grown up in the getting older sense, but by the situations they have faced and the hardships they've gone through in a few short months. In another true sense of maturing and growing, this novel, as well as the last, have gotten more intense and sexual. I'm not saying that a novel has to be sexual for me to enjoy it, but to me it makes the characters seem more realistic. What teenager doesn't deal with lust, envy, and...well, sex. The majority of today's youth are losing their virginities while in their teenage years. Zoey is a little bit of a goody-goody, but she shows the vulnerable sides a lot of teenage girls have to face and fight to control. Boys. And boy, is she vulnerable... This novel also starts to put the series in a darker light. With evil hidden in secrecy, death upon more death, and bloody, gruesome acts of violence, things are getting more serious...and dangerous. It draws the reader in and makes them wonder 'just what the hell is going to happen?'. All in all, this novel was definitely better than the last and even better than the one before it. The House of Night series is one that is quick and easy to read. My husband and I have sped through these books with an intensity like no other, and we both have come to the same conclusion. We cannot stop reading them. And we both agree that the more books we read, the better the series gets. So if you're not particularly fond of the first novel, Marked at least give the second a try. Both of thought the first was a little shaky, but now we can't put the books down.",Rainy Days and Pajamas
9780312379834,"Zoey Redbird just can't seem to get it right. After losing three potential boyfriends, alienating her closest vampyre buddies, and incurring the wrath of her mentor, Neferet, Zoey is on a downward spiral to Loserville. This young high priestess-in-training has a lot on her plate since transferring to the House of Night. Her abilities are creating quite a stir on campus and Zoey is not used to having all the attention on her. Since her recent admittance into the vampyre school, things have changed, and not for the better. Professors are being murdered, fledglings are disappearing, and Neferet has declared war on all humans. Stevie Rae, Zoey's best friend, has been transformed into another type of vampyre, and Aphrodite, Zoey's one-time nemesis, has regained her humanity, but continues to have life-altering visions. Zoey must use all of her abilities to unite those who wish to save the House of Night and its loyal inhabitants. The Cast duo has created yet another excellent addition to the HOUSE OF NIGHT series. It is easy to see why these novels have become so popular; the stories are well-written, and the dialogue is at times extremely clever and sometimes biting. Young adult readers can relate to the mundane, everyday-ness of Zoey's activities (i.e.going to class, having arguments with friends, etc.), while losing themselves in the otherworldly aspects of the students' lives. This is a definite must-read for fans of the House of Night! *Gold Star Award Winner!",TeensReadToo
9780061441820,"It had been a while since I'd read a good fantasy book. And here are three! Seriously, these stories had me gripped from Book 1. The characters are loveable, the action and plot extremely original, and so many awesome twists and turns that you can't help but tell everyone you see about it.",Joseph Quine
9780007314362,"I was initially attracted to this book by the gorgeous cover and once I had read what it was about I was completely intrigued and had to buy it. I was hooked as soon as I started reading and I knew that this would end up as another one day read because I just couldn't put it down! The clear way this book has been written meant that it was easy and comfortable to read, and the storyline was just fantastic - it was so imaginative and different and that is what kept me turning the pages until the end. I liked the friendship between Laurel and David, it was always just on the edge of something more and even by the end you don't fully know where things will go with them. They worked well as a team trying to figure out what Laurel was and what it all meant, this was fun to read especially as everything began to unfold and more details were revealed. Laurel's first meeting with Tamani was great, it was exciting and dangerous and signalled the moment that I had been anticipating most - Laurel discovering what she is. Tamani was very intriguing and Laurel was definitely attracted to him but wouldn't admit it to anyone else. I think this will be the beginning of a fantastic love triangle, at the moment nothing is very clear-cut, she has feelings for them both but hasn't really committed herself to anything so I believe she could still go either way. I look forward to seeing how this evolves in the next book. As I was reading this book I could picture everything so vividly and I think it would make a great movie. The ending was beautiful, it was emotional and left me wanting so much more. Actually that would be the only negative thing I have to say about this book - it went too quickly and I just didn't want it to end. I have already ordered the next book in the series Spells and I can't wait for it to arrive so I can find out what's next for Laurel. This is a magical, different story - a real page turner.",Kate Verrier
9780007314362,This book is amazing,Ceren
9780007314362,Beautifully written debut novel. Aimed at tweens rather than YA but it still contains some adult sexual themes. An unusual and creative take on a faerie story. Lovely nature imagery which worked wonders with my technicolour imagination. Clever use of science to reinforce the plot - it might even encourage tweens to study science ;) Ingenious linking of Shakespearean characters with mythological characters added an extra dimension to the storyline. A heart wrenching ending that lingers in your imagination long after closing the book. A truly enchanting story.,Emma Davies
