isbn,name_z,name_x,review_count,min_age,max_age,name_y,rating,Most Popular Series,Best Seller Series,Most Searched Tags
9780545227728,,Thea Stilton and the Cherry Blossom Adventure (Thea Stilton #6): A Geronimo Stilton Adventure,785,7,8,Thea Stilton Graphic Novels,4.6,,,
9780545556262,,Thea Stilton and the Spanish Dance Mission: A Geronimo Stilton Adventure (Thea Stilton),729,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545103671,,Thea Stilton and the Dragon's Code (Geronimo Stilton Special Edition),694,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545150613,,Thea Stilton and the Secret City,574,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545227759,,Thea Stilton: Big Trouble in the Big Apple (Thea Stilton #8): A Geronimo Stilton Adventure,535,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545481885,,Thea Stilton and the Legend of the Fire Flowers (Thea Stilton #15): A Geronimo Stilton Adventure,527,7,8,Thea Stilton Graphic Novels,4.6,,,
9780545150590,,Thea Stilton and the Ghost of the Shipwreck (Geronimo Stilton Special Edition),524,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545341059,,Thea Stilton and the Mystery on the Orient Express (Thea Stilton #13): A Geronimo Stilton Adventure,489,7,8,Thea Stilton Graphic Novels,4.6,,,
9789351035503,,Thea Stilton and the Missing Myth,451,7,8,Thea Stilton Graphic Novels,4.4,,,
9780545150606,,Thea Stilton and the Mountain of Fire (Geronimo Stilton Special Edition),435,7,8,Thea Stilton Graphic Novels,4.4,,,
9780545341073,,Thea Stilton and the Secret of the Old Castle (Thea Stilton #10): A Geronimo Stilton Adventure,414,7,8,Thea Stilton Graphic Novels,4.6,,,
9780545227742,,Thea Stilton and the Star Castaways (Thea Stilton #7): A Geronimo Stilton Adventure,394,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545556279,,Thea Stilton and the Journey to the Lion's Den (Thea Stilton 17): A Geronimo Stilton Adventurevolume 17,354,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545341080,,Thea Stilton and the Prince's Emerald (Thea Stilton #12): A Geronimo Stilton Adventure,332,7,8,Thea Stilton Graphic Novels,4.5,,,
9780545331340,,Thea Stilton and the Ice Treasure (Thea Stilton #9): A Geronimo Stilton Adventure,330,7,8,Thea Stilton Graphic Novels,4.5,,,
9789351032151,,Thea Stilton: Thea Stilton And The Great Tulip Heist,309,7,8,Thea Stilton Graphic Novels,4.4,,,
9780545341042,,Thea Stilton and the Blue Scarab Hunt (Thea Stilton #11): A Geronimo Stilton Adventure,195,7,8,Thea Stilton Graphic Novels,4.6,,,
9780545670104,,Dance Challenge (Thea Stilton Mouseford Academy #4): A Geronimo Stilton Adventure,206,7,8,Thea Stilton Mouseford Academy,4.8,,,Female Protagonist
9780545645324,,Drama at Mouseford (Thea Stilton Mouseford Academy #1): A Geronimo Stilton Adventure (1),183,7,8,Thea Stilton Mouseford Academy,4.7,,,Female Protagonist
9780545645331,,The Missing Diary (Thea Stilton Mouseford Academy #2): A Geronimo Stilton Adventure,183,7,8,Thea Stilton Mouseford Academy,4.7,,,
9780545870962,,A Fashionable Mystery (Thea Stilton Mouseford Academy #8) (8),88,7,8,Thea Stilton Mouseford Academy,4.7,,,
9780545670111,,Mouselets in Danger (Thea Stilton Mouseford Academy #3): A Geronimo Stilton Adventure (3),86,7,8,Thea Stilton Mouseford Academy,4.8,,,
9780545789059,,A Mouseford Musical (Mouseford Academy #6) (6) (Thea Stilton Mouseford Academy),56,7,8,Thea Stilton Mouseford Academy,4.8,,,
9780545789042,,The Secret Invention (Thea Stilton Mouseford Academy #5): A Geronimo Stilton Adventure,55,7,8,Thea Stilton Mouseford Academy,4.6,,,
B01MXJ7CW7,,Thea Stilton Mouseford Academy #7: Mice Take the Stage by NILL (2015-11-09),36,7,8,Thea Stilton Mouseford Academy,4.8,,,
9781338032901,,The Treasure of the Sea (Thea Stilton: Special Edition #5): A Geronimo Stilton Adventure (5),"1,903",7,8,Thea Stilton Special Edition,4.7,,,Female Protagonist
9780545440202,,The Journey to Atlantis (Thea Stilton: Special Edition #1): A Geronimo Stilton Adventure,"1,777",7,8,Thea Stilton Special Edition,4.7,,,Female Protagonist
9780545556248,,The Secret of the Fairies (Thea Stilton: Special Edition #2): A Geronimo Stilton Adventure,"1,494",7,8,Thea Stilton Special Edition,4.6,,,Female Protagonist
9780545835367,,The Cloud Castle (Thea Stilton: Special Edition #4): A Geronimo Stilton Adventure,"1,353",7,8,Thea Stilton Special Edition,4.6,,,Female Protagonist
9781338159417,,The Land of Flowers (Thea Stilton: Special Edition #6): A Geronimo Stilton Adventure,"1,267",7,8,Thea Stilton Special Edition,4.7,,,Female Protagonist
9780545656054,,The Secret of the Snow (Thea Stilton: Special Edition #3): A Geronimo Stilton Adventure,"1,226",7,8,Thea Stilton Special Edition,4.6,,,Female Protagonist
9781338655094,,The Magic of the Mirror (Thea Stilton: Special Edition #9) (9),644,7,8,Thea Stilton Special Edition,4.7,,,
9781338547016,,The Dance of the Star Fairies (Thea Stilton: Special Edition #8),355,7,8,Thea Stilton Special Edition,4.7,,,
9781338268591,,The Secret of the Crystal Fairies (Thea Stilton: Special Edition #7): A Geronimo Stilton Adventure,304,7,8,Thea Stilton Special Edition,4.7,,,
9780606368773,,The Brilliant World Of Tom Gates (Turtleback School & Library Binding Edition),"7,775",7,8,Tom Gates,4.5,1,Global Bestseller,
9780763674748,,Tom Gates: Excellent Excuses (and Other Good Stuff),"7,263",7,8,Tom Gates,4.6,1,Global Bestseller,
9780763674731,,Tom Gates: Everything's Amazing (Sort Of),"5,475",7,8,Tom Gates,4.6,1,Global Bestseller,
9781536201291,,Tom Gates: Genius Ideas (Mostly),"5,130",7,8,Tom Gates,4.6,1,Global Bestseller,
B0C3DB4H6B,,Tom Gates #07: A Tiny Bit Lucky,"5,045",7,8,Tom Gates,4.5,1,,
9781536207750,,Tom Gates: Extra Special Treats (Not),"4,728",7,8,Tom Gates,4.6,1,,
9781407171340,,Tom Gates: DogZombies Rule (For now),"4,707",7,8,Tom Gates,4.7,1,,
9781407143194,,Yes! No (Maybe...) (Tom Gates),"4,676",7,8,Tom Gates,4.6,1,,
9789352750344,,"Tom Gates #12 Family, Friends and Furry Creatures [Hardcover] [Jan 01, 2017] LIZ PICHON","4,648",7,8,Tom Gates,4.7,1,,
9781536201307,,Tom Gates Is Absolutely Fantastic (at Some Things),"4,443",7,8,Tom Gates,4.5,1,,
9781407143200,,Top of the Class (Nearly) (Tom Gates),"4,221",7,8,Tom Gates,4.6,1,,
9781407186726,,Tom Gates: Spectacular School Trip (Really.),"4,088",7,8,Tom Gates,4.8,1,,
9789386041906,,"Tom Gates #10: Super Good Skills (Almost . . .) [Jan 01, 2016] NILL","3,655",7,8,Tom Gates,4.6,1,,
9781407168050,,Tom Gates: Epic Adventure (kind of),"3,487",7,8,Tom Gates,4.7,1,,
9781407179865,,Tom Gates 15: What Monster,"3,410",7,8,Tom Gates,4.7,1,,
9789352753130,,Tom Gates #14: Biscuits Bands and Very Big Plans,"2,935",7,8,Tom Gates,4.7,1,,
9781407174808,,Tom Gates: Mega Make and Do (and Stories Too!),"2,061",7,8,Tom Gates,4.6,1,,
9780702302527,,Tom Gates 18 Ten Tremendous Tales,"1,891",7,8,Tom Gates,4.8,1,,
9781407191119,,"Tom Gates 19: Random Acts of Fun: the laugh-out-loud, brand new bestseller!","1,293",7,8,Tom Gates,4.8,1,,
9780702313424,,Tom Gates 20: Happy to Help (eventually),410,7,8,Tom Gates,4.8,1,,
9780316382007,,"The Wild Robot (The Wild Robot, 1)","9,240",7,8,Wild Robot,4.8,,New York Times Bestseller,
9780316479264,,"The Wild Robot Escapes (The Wild Robot, 2)","6,712",7,8,Wild Robot,4.9,,Teacher Pick,
9780679881681,,The Absent Author (A to Z Mysteries),"1,350",7,9,A to Z Mysteries,4.7,,,
9780679884491,,The Bald Bandit (A to Z Mysteries),660,7,9,A to Z Mysteries,4.7,,,
9780679887553,,The Deadly Dungeon (A to Z Mysteries),645,7,9,A to Z Mysteries,4.7,,,
9780679890546,,The Empty Envelope (A to Z Mysteries),608,7,9,A to Z Mysteries,4.7,,,
9780679890799,,The Haunted Hotel (A to Z Mysteries),602,7,9,A to Z Mysteries,4.7,,,
9780679885931,,The Canary Caper (A to Z Mysteries),486,7,9,A to Z Mysteries,4.7,,,
9780679894575,,The Invisible Island (A to Z Mysteries),484,7,9,A to Z Mysteries,4.7,,,
9780375813689,,The School Skeleton (A to Z Mysteries),468,7,9,A to Z Mysteries,4.7,,,
9780679894582,,The Jaguar's Jewel (A to Z Mysteries),454,7,9,A to Z Mysteries,4.7,,,
9780679894599,,The Kidnapped King (A to Z Mysteries),412,7,9,A to Z Mysteries,4.7,,,
9780679890553,,The Falcon's Feathers (A to Z Mysteries),407,7,9,A to Z Mysteries,4.7,,,
9780375802713,,The Panda Puzzle (A to Z Mysteries),406,7,9,A to Z Mysteries,4.8,,,
9780375813672,,The Runaway Racehorse (A to Z Mysteries),366,7,9,A to Z Mysteries,4.7,,,
9780679890782,,The Goose's Gold (A to Z Mysteries),357,7,9,A to Z Mysteries,4.7,,,
037580269X,,The Ninth Nugget (A to Z Mysteries),355,7,9,A to Z Mysteries,4.7,,,
9780375802683,,The Missing Mummy (A to Z Mysteries),335,7,9,A to Z Mysteries,4.7,,,
9780375813696,,The Talking T. Rex (A to Z Mysteries),322,7,9,A to Z Mysteries,4.8,,,
9780679894605,,The Lucky Lottery (A to Z Mysteries),296,7,9,A to Z Mysteries,4.7,,,
9780375802706,,The Orange Outlaw (A to Z Mysteries),210,7,9,A to Z Mysteries,4.6,,,
9780439444644,,A to Z Mysteries: The Quicksand Question,149,7,9,A to Z Mysteries,4.6,,,
9780606357999,,Ricky Ricotta's Mighty Robot: 01,"1,524",7,9,Dan Santat,4.7,,,
9780545631082,,Ricky Ricotta's Mighty Robot vs. the Mutant Mosquitoes from Mercury (Book 2) (Library Edition),"1,012",7,9,Dan Santat,4.7,,,
9780606388108,,Ricky Ricotta's Mighty Robot VS. The Unpleasant Penguins from Pluto,941,7,9,Dan Santat,4.7,,,
9780606358019,,Ricky Ricotta's Mighty Robot Vs. the Voodoo Vultures from Venus,885,7,9,Dan Santat,4.7,,,
9780606358064,,Ricky Ricotta's Mighty Robot Vs. the Naughty Nightcrawlers from Neptune,857,7,9,Dan Santat,4.7,,,
9780545631198,,Ricky Ricotta's Mighty Robot vs. the Jurassic Jackrabbits from Jupiter (Ricky Ricotta's Mighty Robot #5) (Library Edition),821,7,9,Dan Santat,4.7,,,
9780606358057,,Ricky Ricotta's Mighty Robot Vs. the Uranium Unicorns from Uranus,746,7,9,Dan Santat,4.7,,,
9780545631211,,Ricky Ricotta's Mighty Robot vs. the Stupid Stinkbugs from Saturn (Ricky Ricotta's Mighty Robot #6) (Library Edition),727,7,9,Dan Santat,4.7,,,
9781848772403,,Jolley-Rogers & The Ghostly Galleon,330,7,9,Jolley-Rogers,4.7,,,
9780763689094,,The Jolley-Rogers and the Cave of Doom,288,7,9,Jolley-Rogers,4.8,,,
9781787415133,,The Jolley-Rogers and the Pirate Piper,280,7,9,Jolley-Rogers,4.7,,,
9780763692926,,The Jolley-Rogers and the Monster's Gold,255,7,9,Jolley-Rogers,4.8,,,
9780439376068,,The Adventures of Super Diaper Baby,"5,973",7,9,Super Diaper Baby,4.6,,,Dav Pilkey
9780545175326,,Super Diaper Baby 2: The Invasion of the Potty Snatchers,"4,977",7,9,Super Diaper Baby,4.7,,,Dav Pilkey
9780448089034,,"The Secret of the Old Mill (Hardy Boys, Book 3)",843,7,9,The Hardy Boys,4.6,,Editor Pick,Mystery Series
9780448089065,,The Shore Road Mystery (Hardy Boys #6),749,7,9,The Hardy Boys,4.6,,,Mystery Series
9780515159103,,The Mystery of Cabin Island #8 (The Hardy Boys),673,7,9,The Hardy Boys,4.7,,,Mystery Series
9780448089072,,"The Secret of the Caves (Hardy Boys, Book 7)",662,7,9,The Hardy Boys,4.7,,,Mystery Series
9780448089096,,"The Great Airport Mystery (Hardy Boys, Book 9)",603,7,9,The Hardy Boys,4.7,,,Mystery Series
044808905X,,"Hunting for Hidden Gold (The Hardy Boys, No. 5)",594,7,9,The Hardy Boys,4.5,,,Mystery Series
9780448089102,,"What Happened at Midnight (Hardy Boys, Book 10)",552,7,9,The Hardy Boys,4.7,,,Mystery Series
9780448089119,,"While the Clock Ticked (Hardy Boys, Book 11)",546,7,9,The Hardy Boys,4.7,,,Mystery Series
9780448089041,,"The Missing Chums (Hardy Boys, Book 4)",536,7,9,The Hardy Boys,4.6,,,Mystery Series
044808919X,,The Disappearing Floor (Hardy Boys),363,7,9,The Hardy Boys,4.7,,,
9780448089126,,"Footprints Under the Window (Hardy Boys, Book 12)",358,7,9,The Hardy Boys,4.6,,,
9780448089133,,The Mark on the Door (Hardy Boys #13),325,7,9,The Hardy Boys,4.7,,,
9780448089157,,The Sinister Signpost (Hardy Boys #15),306,7,9,The Hardy Boys,4.7,,,
9780448089164,,A Figure in Hiding (The Hardy Boys #16),301,7,9,The Hardy Boys,4.6,,,
9780448089140,,The Hidden Harbor Mystery (Hardy Boys #14),275,7,9,The Hardy Boys,4.7,,,
9780448089171,,"The Secret Warning (The Hardy Boys, No. 17)",257,7,9,The Hardy Boys,4.7,,,
9780448089218,,"The Clue of the Broken Blade (The Hardy Boys, No. 21)",217,7,9,The Hardy Boys,4.6,,,
9780448089201,,"The Mystery of the Flying Express (Hardy Boys, Book 20)",200,7,9,The Hardy Boys,4.7,,,
044808922X,,"The Flickering Torch Mystery (Hardy Boys, Book 22)",177,7,9,The Hardy Boys,4.7,,,
B00A4SC8WG,,The Hardy Boys-The Twisted Claw with Yellow Spine dust Jacket,176,7,9,The Hardy Boys,4.6,,,
9781419727375,,The Terrible Two,"1,609",7,9,The Terrible Two,4.6,,Editor Pick,
9781419727382,,The Terrible Two Get Worse,"1,128",7,9,The Terrible Two,4.7,,Editor Pick,
9781419732058,,The Terrible Two Go Wild,896,7,9,The Terrible Two,4.7,,,
9781419736216,,The Terrible Two's Last Laugh,760,7,9,The Terrible Two,4.8,,,
9780763689230,,"Botanicum: Welcome to the Museum (March 14, 2017)","2,066",7,9,Welcome To The Museum,4.9,,,
9781536206234,,"Planetarium: Welcome to the Museum (April 9, 2019)",813,7,9,Welcome To The Museum,4.8,,,
178741535X,,Welcome To The Museum Fungarium,802,7,9,Welcome To The Museum,4.9,,,
9781536215069,,"Anatomicum: Welcome to the Museum (September 10, 2020)",756,7,9,Welcome To The Museum,4.8,,,
9781783707928,,Dinosaurium (Welcome To The Museum),654,7,9,Welcome To The Museum,4.9,,,
9781783706822,,The Story Of Life Evolution,464,7,9,Welcome To The Museum,4.8,,,
9780763679842,,"Historium: Welcome to the Museum (September 8, 2015)",186,7,9,Welcome To The Museum,4.8,,,
9781783706945,,Dinosaurium Activity Book,57,7,9,Welcome To The Museum,4.7,,,
9781536223811,,"Oceanarium: Welcome to the Museum (April 5, 2022)",56,7,9,Welcome To The Museum,4.9,,,
9780956932303,,The Secret Lake: A children's mystery adventure (Secret Lake Mystery Adventures),"16,040",7,9,,,,Teacher Pick,
9781492674313,,P Is for Pterodactyl: The Worst Alphabet Book Ever,"9,391",7,9,,,,Global Bestseller,
9781447262923,,Fudge Two Books In One,"9,058",7,9,,,,Editor Pick,
9780141365503,,George's Marvellous Medicine,"7,413",7,9,,,,Teacher Pick,
9780142410363,,James and the Giant Peach,"6,143",7,9,,,,Teacher Pick,
9780307980403,,Stallion by Starlight (Magic Tree House (R) Merlin Mission),401,7,9,,,,Global Bestseller,
9781641523691,,"Awesome Engineering Activities for Kids: 50+ Exciting STEAM Projects to Design and Build (Awesome STEAM Activities for Kids) (May 28, 2019)","7,484",8,9,Awesome STEAM Activities for Kids,4.7,,,
9781641526210,,"Awesome Kitchen Science Experiments for Kids: 50 STEAM Projects You Can Eat! (Awesome STEAM Activities for Kids) (February 4, 2020)","4,296",8,9,Awesome STEAM Activities for Kids,4.7,,,
9781641522984,,"Awesome Physics Experiments for Kids: 40 Fun Science Projects and Why They Work (Awesome STEAM Activities for Kids) (March 12, 2019)","1,812",8,9,Awesome STEAM Activities for Kids,4.7,,,
9781641526760,,"Awesome Robotics Projects for Kids: 20 Original STEAM Robots and Circuits to Design and Build (Awesome STEAM Activities for Kids) (December 17, 2019)",792,8,9,Awesome STEAM Activities for Kids,4.6,,,
9781648769368,,"Awesome Outdoor Science Experiments for Kids: 50+ STEAM Projects and Why They Work (Awesome STEAM Activities for Kids) (June 15, 2021)",158,8,9,Awesome STEAM Activities for Kids,4.6,,,
9781648766145,,"Awesome Chemistry Experiments for Kids: 40 STEAM Science Projects and Why They Work (Awesome STEAM Activities for Kids) (June 15, 2021)",118,8,9,Awesome STEAM Activities for Kids,4.5,,,
9781648760259,,"Awesome Electronics Projects for Kids: 20 STEAM Projects to Design and Build (Awesome STEAM Activities for Kids) (August 3, 2021)",58,8,9,Awesome STEAM Activities for Kids,4.7,,,
9781638074526,,"Awesome Construction Activities for Kids: 25 STEAM Construction Projects to Design and Build (Awesome STEAM Activities for Kids) (December 21, 2021)",56,8,9,Awesome STEAM Activities for Kids,4.3,,,
9781638071297,,"Awesome Art Activities for Kids: 20 STEAM Projects to Spark Creativity and Imagination (Awesome STEAM Activities for Kids) (June 14, 2022)",46,8,9,Awesome STEAM Activities for Kids,4.8,,,
9781685392734,,"Awesome Human Body Science Experiments for Kids (Awesome STEAM Activities for Kids) (November 15, 2022)",29,8,9,Awesome STEAM Activities for Kids,4.6,,,
9780064404990,,"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia)","18,204",8,9,Chronicles of Narnia,4.7,1,New York Times Bestseller,Fantasy
9780064409438,,"The Magician's Nephew, Collector's Edition (The Chronicles of Narnia)","8,923",8,9,Chronicles of Narnia,4.6,1,Teacher Pick,Fantasy
9780064471060,,The Horse and His Boy,"4,311",8,9,Chronicles of Narnia,4.6,1,Editor Pick,Fantasy
9780064405003,,"Prince Caspian: The Return to Narnia (The Chronicles of Narnia, Book 4)","3,620",8,9,Chronicles of Narnia,4.6,1,,Fantasy
9780064409469,,"The Voyage of the Dawn Treader (The Chronicles of Narnia, Book 5, Full-Color Collector's Edition) (Chronicles of Narnia, 5)","3,014",8,9,Chronicles of Narnia,4.7,1,,Fantasy
9780064409452,,"The Silver Chair (The Chronicles of Narnia, Full-Color Collector's Edition)","2,990",8,9,Chronicles of Narnia,4.6,1,,Fantasy
9780064471084,,The Last Battle,"2,947",8,9,Chronicles of Narnia,4.7,1,,Fantasy
9780008305833,,Code Name Bananas: The hilarious and epic children's book from multi-million bestselling author David Walliams,18823,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780008262174,,The Beast of Buckingham Palace: The epic new children's book from multi-million bestselling author David Walliams,13606,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780008342586,,Slime: The mega laugh-out-loud children's book from No. 1 bestselling author David Walliams.,12975,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780008305796,,The World's Worst Parents,11215,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780007371440,,Gangsta Granny,9315,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780008164614,,The Midnight Gang,8732,8,9,David Walliams,4.5,1,Editor Pick,Humour
9780008164652,,Bad Dad: Laugh-out-loud funny children's book by bestselling author David Walliams,8359,8,9,David Walliams,4.5,1,,Humour
9780008305789,,The World's Worst Teachers,7413,8,9,David Walliams,4.5,1,,Humour
9780062417046,,Demon Dentist,7334,8,9,David Walliams,4.5,1,,Humour
9780008197032,,The World's Worst Children,7214,8,9,David Walliams,4.5,1,,Humour
9780007453603,,Awful Auntie,6949,8,9,David Walliams,4.5,1,,Humour
9780007494019,,Grandpa's Great Escape,6128,8,9,David Walliams,4.5,1,,Humour
9780008342579,,Fing,5711,8,9,David Walliams,4.5,1,,Humour
9780007371044,,Billionaire Boy,5335,8,9,David Walliams,4.5,1,,Humour
9780007559428,,Mr Stink: Limited Gift Edition of David Walliams' Bestselling Children's Book,4653,8,9,David Walliams,4.5,1,,Humour
9780008487591,,Megamonster: the mega laugh-out-loud children's book by multi-million bestselling author David Walliams,4303,8,9,David Walliams,4.5,1,,Humour
9780007928798,,Ratburger,4277,8,9,David Walliams,4.5,1,,Humour
9780008259624,,The World's Worst Children 2,4197,8,9,David Walliams,4.5,1,,Humour
9780008304591,,The World's Worst Children 3: Fiendishly funny short stories for fans of David Walliams books,4160,8,9,David Walliams,4.5,1,,Humour
9780008262204,,"Gangsta Granny Strikes Again!: The amazing sequel to GANGSTA GRANNY, a funny illustrated children's book by bestselling author David Walliams",4040,8,9,David Walliams,4.5,1,,Humour
9780008288341,,The Boy in the Dress: Now a Major Musical,3925,8,9,David Walliams,4.5,1,,Humour
9780008305802,,The World's Worst Pets: The brilliantly funny new children's book for 2022 from million-copy bestselling author David Walliams - perfect for kids who ... Walliams - perfect for kids who love animals!,2524,8,9,David Walliams,4.5,1,,Humour
9780008467197,,SPACEBOY: The epic and funny new children's book for 2022 from multi-million bestselling author David Walliams: The epic and funny new children's book ... bestselling author David Walliams,1211,8,9,David Walliams,4.5,1,,Female Protagonist
9781416980063,,Dork Diaries 1: Tales from a Not-So-Fabulous Life (1),"10,573",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781534427204,,Dork Diaries 14: Tales from a Not-So-Best Friend Forever (14),"8,468",8,9,Dork Diaries,4.8,1,,Female Protagonist
9781442487697,,Dork Diaries 9: Tales from a Not-So-Dorky Drama Queen (9),"7,619",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781534426382,,Dork Diaries 13: Tales from a Not-So-Happy Birthday (13),"6,800",8,9,Dork Diaries,4.8,1,,Female Protagonist
9781442487673,,Dork Diaries 7: Tales from a Not-So-Glam TV Star (7),"6,713",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781481457040,,Dork Diaries 10: Tales from a Not-So-Perfect Pet Sitter (10),"6,558",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781442449633,,Dork Diaries 6: Tales from a Not-So-Happy Heartbreaker (6),"6,507",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781416980087,,Dork Diaries: Tales from a Not-So-Popular Party Girl,"6,443",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781481421843,,Dork Diaries 8: Tales from a Not-So-Happily Ever After (8),"5,988",8,9,Dork Diaries,4.6,1,,Female Protagonist
9781442411906,,Tales from a Not-So-Talented Pop Star (Dork Diaries #3),"5,434",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781481479202,,Dork Diaries 11: Tales from a Not-So-Friendly Frenemy (11),"5,141",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781442449619,,Dork Diaries 5: Tales from a Not-So-Smart Miss Know-It-All (5),"4,974",8,9,Dork Diaries,4.7,1,,Female Protagonist
9781442411920,,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, No. 4)","4,480",8,9,Dork Diaries,4.7,1,,
9781534405608,,Dork Diaries 12: Tales from a Not-So-Secret Crush Catastrophe (12),"3,501",8,9,Dork Diaries,4.8,1,,
9780340681060,,Five on a Treasure Island (Famous Five),"3,673",8,9,Famous Five,4.6,1,Teacher Pick,Mystery Series
9781444935042,,Famous Five Bk 3 Five Run Away Together,"1,780",8,9,Famous Five,4.5,1,Teacher Pick,Mystery Series
9780340681077,,Five Go Adventuring Again (Famous Five Centenary Editions),"1,675",8,9,Famous Five,4.6,1,Teacher Pick,Mystery Series
9780340040010,,Five Go Off in a Caravan (Famous Five) (Knight Books),"1,043",8,9,Famous Five,4.6,1,Teacher Pick,Mystery Series
9781444935073,,Famous Five: Five On Kirrin Island Again: Book 6,990,8,9,Famous Five,4.5,1,,
9781444935080,,Famous Five Bk 7 Five Go Off To Camp,884,8,9,Famous Five,4.5,1,,
9780754060413,,Five Go to Billycock Hill,810,8,9,Famous Five,4.6,1,,
9781444927597,,Famous Five Bk 17 Five Get Into A Fix,787,8,9,Famous Five,4.6,1,,
9781444927603,,Famous Five Bk 18 Five On Finniston Farm,784,8,9,Famous Five,4.7,1,,
9781444927610,,Famous Five Bk 19 Five Go To Demons Rock,746,8,9,Famous Five,4.6,1,,
9781444927627,,Famous Five: Five Have A Mystery To Solve: Book 20,745,8,9,Famous Five,4.6,1,,
9781444935103,,Famous Five Bk 9 Five Fall Into Adventur,724,8,9,Famous Five,4.6,1,,
9781444935158,,Famous Five Bk 15 Five On A Secret Trail,666,8,9,Famous Five,4.6,1,,
9781444935127,,Famous Five Bk 11 Five Have Wonderf Time,648,8,9,Famous Five,4.7,1,,
9781444935134,,Famous Five Bk 13 5 Go To Mystery Moor,642,8,9,Famous Five,4.6,1,,
9781444935110,,Famous Five Bk 10 Five On Hike Together,605,8,9,Famous Five,4.7,1,,
9781444935141,,Famous Five Bk 14 Five Have Plenty Fun,598,8,9,Famous Five,4.6,1,,
9781444935028,,Famous Five Bk 12 Five Go Down To Sea,583,8,9,Famous Five,4.7,1,,
9781444935059,,Famous Five Bk 4 Five Go Smugglers Top,565,8,9,Famous Five,4.6,1,,
9781444935097,,Famous Five Bk 8 Five Get Into Trouble,559,8,9,Famous Five,4.7,1,,
9780142408810,,Tales of a Fourth Grade Nothing,"11,319",8,9,Fudge Series,4.7,,Editor Pick,
9780142408803,,Superfudge,"3,101",8,9,Fudge Series,4.7,,Editor Pick,
9780142408797,,Otherwise Known as Sheila the Great,"2,663",8,9,Fudge Series,4.6,,Editor Pick,
9780142408780,,Double Fudge,"2,088",8,9,Fudge Series,4.7,,,
9780142408773,,Fudge-a-Mania,"2,008",8,9,Fudge Series,4.7,,,
9780142403525,,The World According to Humphrey,"2,550",8,9,Humphrey,4.8,,,
9780142406335,,Friendship According to Humphrey,"1,268",8,9,Humphrey,4.8,,,
9780142415146,,Adventure According to Humphrey,997,8,9,Humphrey,4.8,,,
9780142410899,,Trouble According to Humphrey,925,8,9,Humphrey,4.8,,,
9780142412961,,Surprises According to Humphrey,890,8,9,Humphrey,4.8,,,
9780142426692,,Mysteries According to Humphrey,888,8,9,Humphrey,4.8,,,
9780142421062,,School Days According to Humphrey,882,8,9,Humphrey,4.8,,,
9780147514318,,Secrets According to Humphrey,859,8,9,Humphrey,4.8,,,
9780147517777,,Spring According to Humphrey,843,8,9,Humphrey,4.8,,,
9780142418185,,Summer According to Humphrey,838,8,9,Humphrey,4.8,,,
9780142427590,,Winter According to Humphrey,760,8,9,Humphrey,4.8,,,
B005HE2PIY,,"I Survived the Sinking of the Titanic, 1912 (I Survived #1)","5,065",8,9,I Survived,4.7,1,,Scholastic Bestseller
9781432874971,,"I Survived the Attacks of September 11th, 2001 (I Survived Series (6))","4,606",8,9,I Survived,4.8,1,,Scholastic Bestseller
9780606406666,,"I Survived The American Revolution, 1776 (I Survived...) (Turtleback School & Library Binding Edition)","4,067",8,9,I Survived,4.8,1,,Scholastic Bestseller
9781338317466,,"I Survived the California Wildfires, 2018 (I Survived #20)","3,584",8,9,I Survived,4.8,1,,Scholastic Bestseller
9780545919838,,"I Survived the Attack of the Grizzlies, 1967 (I Survived #17)","3,568",8,9,I Survived,4.8,1,,Scholastic Bestseller
9780606237420,,I Survived The Shark Attacks Of 1916 (Turtleback Binding Edition),"3,495",8,9,I Survived,4.7,1,,Scholastic Bestseller
9781338317398,,"I Survived the Battle of D-Day, 1944","3,413",8,9,I Survived,4.8,1,,Scholastic Bestseller
9780606391160,,"I Survived The Eruption Of Mount St. Helens, 1980 (Turtleback School & Library Binding Edition)","3,170",8,9,I Survived,4.8,1,,Scholastic Bestseller
9780606353977,,"I Survived The Nazi Invasion, 1944 (Turtleback School & Library Binding Edition)","2,838",8,9,I Survived,4.8,1,,Scholastic Bestseller
