id,guid,name,image,isbn,rating,review_count,book_order,min_age,max_age,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language
2737,0799f32f-5c01-47f8-a100-62d91ba12125,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),https://m.media-amazon.com/images/I/51XlwAJVG5L._AC_US218_..jpg,9781407186603,4.7,17170,2,6,9,520,,,,224,5.59 x 0.51 x 8.27 inches,Scholastic,,English
3128,9c271a17-28a0-4bc5-978c-f4562788e92c,Harry Potter and the Chamber of Secrets (Harry Potter 2),https://m.media-amazon.com/images/I/51yzj3H34aL._AC_US218_..jpg,9781408855669,4.7,43245,2,8,11,292,,,,374,5.16 x 0.94 x 7.8 inches,Bloomsbury,,English
1881,75aa4f6a-0a14-4105-9259-f77cbd0566bf,Zog Gift Edition Board Book,https://m.media-amazon.com/images/I/51JtrfFrlQL._AC_US218_..jpg,9781407164939,4.8,9063,66,0,2,,,,,32,7.56 x 0.87 x 6.42 inches,Alison Green Books,,English
2595,31a4a331-1336-4d31-b726-01155dfdaf39,The Pigeon HAS to Go to School!,https://m.media-amazon.com/images/I/41fyzdXODcL._AC_US218_..jpg,9781368046459,4.9,11105,62,4,5,,,Preschool - Kindergarten,450L,40,9.25 x 0.5 x 9.25 inches,Hyperion Books for Children,,English
3428,b74b793f-6cfe-40ea-a765-176af51bbba8,Esperanza Rising,https://m.media-amazon.com/images/I/51677BbxptL._AC_US218_..jpg,9781432863883,4.7,8893,29,11,11,,9 - 12 years,,750L,256,5.5 x 0.8 x 8.4 inches,Thorndike Press Large Print,,English
1931,c27944d1-e93b-4e31-9132-4ed5c32b0aae,"Goodnight, Goodnight Construction Site (Board Book for Toddlers, Children's Board Book)",https://m.media-amazon.com/images/I/612fB3tQ-aL._AC_US218_..jpg,9781452111735,4.9,20976,31,0,2,,2 - 3 years,Preschool and up,AD610L,30,5.7 x 0.85 x 6 inches,Chronicle Books,,English
3505,c1fbfabc-33b5-467f-bc04-4553e5b8035f,"Children of Blood and Bone (Legacy of Orisha) [Mar 08, 2018] Adeyemi, Tomi",https://m.media-amazon.com/images/I/51fv-aikVRL._AC_US218_..jpg,9781509871353,4.7,13813,49,13,14,,13+ years,,,,5.12 x 1.3 x 7.76 inches,PAN MACMILLAN U.K,,English
3504,327e14d3-9446-4b12-a0d0-950aad5af45a,"Kingdom of Ash (Throne of Glass, 7)",https://m.media-amazon.com/images/I/51ucNYtnPYL._AC_US218_..jpg,9781619636101,4.8,26089,58,13,14,,13+ years,10-Dec,HL750L,992,6.5 x 2.45 x 9.5 inches,Bloomsbury YA,,English
2351,f260f2b5-15cf-4eed-adaa-64344c2a80bf,My First Book of Planets: All About the Solar System for Kids,https://m.media-amazon.com/images/I/51LVS9-Vk0L._AC_US218_..jpg,9781646118366,4.8,14213,59,3,4,,3 - 6 years,,AD570L,68,7.9 x 0.3 x 8 inches,Rockridge Press,,English
3463,3ef8c378-2219-4e69-8509-78f34e4ad9c7,"Crooked Kingdom: Book 2 (Six of Crows) [Paperback] [May 04, 2017] Leigh Bardugo",https://m.media-amazon.com/images/I/51mfUhlhbAS._AC_US218_..jpg,9781780622316,4.7,25323,63,12,14,,,,,,5.04 x 1.57 x 7.72 inches,ORION CHILDREN S,,English
2352,9899dfc7-9b91-467d-9ff3-d4d6005caa73,The Colour Monster,https://m.media-amazon.com/images/I/51mslLglcoL._AC_US218_..jpg,9781783704231,4.8,5686,64,3,4,,2 - 6 years,,,,9.92 x 0.2 x 9.76 inches,Templar Publishing,,English
1938,9af5a5ff-8e4d-4eae-94e8-2f433aec4a77,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://m.media-amazon.com/images/I/41f1hBbKLkL._AC_US218_..jpg,9781848549562,4.7,19816,67,0,2,,,,,320,5.08 x 0.98 x 7.8 inches,John Murray,,English
2718,5aa1280d-5e40-4ad5-9660-2d2e87c6d64a,Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),https://m.media-amazon.com/images/I/51Kpl9LAEuL._AC_US218_..jpg,9781939754660,4.7,14892,69,6,6,,5 - 9 years,03-Jun,920L,254,8.5 x 0.9 x 8.9 inches,Rockridge Press,,English
2550,e66ef598-00e8-44e8-9662-efc9b3e3d74c,The Fairytale Hairdresser and Thumbelina,https://m.media-amazon.com/images/I/61QAFTm49QL._AC_US218_..jpg,9780141386652,4.8,237,3,3,6,,Baby - 5 years,,,32,11.46 x 0.2 x 9.45 inches,Puffin,,English
2553,dabf3f72-e1f3-4910-b768-7ba64fdc0cb3,The Fairytale Hairdresser and Beauty and the Beast: New Edition,https://m.media-amazon.com/images/I/51fW3uP03QL._AC_US218_..jpg,9780241503522,4.8,155,9,3,6,,,,,,9.02 x 0.16 x 10.91 inches,,,English
2486,2222d3fd-07af-418a-ae22-104e611aad14,"Pip and Posy: The Friendly Snail (2 June, 2022)",https://m.media-amazon.com/images/I/614VgwK3MtL._AC_US218_..jpg,9781839942280,4.9,236,9,3,5,,1 - 3 years,,,,9.84 x 0.24 x 9.84 inches,Nosy Crow Ltd,,English
2555,55ea752a-7c7c-4f02-94af-a6ca1dee63bd,Lulu and the Noisy Baby,https://m.media-amazon.com/images/I/51UKMyCaO-L._AC_US218_..jpg,9781408828182,4.8,119,15,3,6,,2 - 5 years,Preschool - Kindergarten,,20,9.81 x 0.29 x 9.9 inches,Bloomsbury Children's Books,,English
2594,91543372-504c-40a1-99f6-dcef4b1e2c59,King Of Space,https://m.media-amazon.com/images/I/51pTLW4h7FL._AC_US218_..jpg,9781848772274,4.5,170,5,3,6,,2 - 6 years,,,,11.3 x 0.2 x 9.69 inches,Templar Publishing,,English
2275,45a40e48-0a6d-425e-b122-8b5a9af1854d,"Peep Inside Night-Time (1 January, 2014)",https://m.media-amazon.com/images/I/51ysNDCOZmL._AC_US218_..jpg,9781409564010,4.8,533,4,2,5,,,,,,6.61 x 0.63 x 7.44 inches,Usborne Publishing Ltd,,English
2280,334c505d-eb31-4f2d-b85d-e9f85cf95309,"Peep Inside How a Recycling Truck Works (4 March, 2021)",https://m.media-amazon.com/images/I/51ffkx9FzOL._AC_US218_..jpg,9781474986083,4.8,154,22,2,5,,3 - 6 years,,,,6.3 x 0.79 x 7.48 inches,Usborne Publishing Ltd,,English
2576,50079678-bee7-471d-9d94-6ed15399b296,Lift Flap Questions Answers Our World,https://m.media-amazon.com/images/I/51dTmXf3fCL._AC_US218_..jpg,9781409582151,4.8,1448,4,3,6,,,,,,8.82 x 0.59 x 10.94 inches,Usborne Publishing Ltd,,English
2583,b1b84893-5d00-465e-9ece-ef63c19abb14,Lift the Flap Questions & Answers (Lift-the-Flap Questions and Answert),https://m.media-amazon.com/images/I/516YSVC5-dL._AC_US218_..jpg,9781409523338,4.7,108,24,3,6,,,,,,8.5 x 0.63 x 11.18 inches,Usborne Publishing Ltd,,English
2580,177251f2-f914-4a63-a598-4f9709311e55,Lift-the-Flap Questions and Answers About Food (Lift-the-Flap Questions & Answers),https://m.media-amazon.com/images/I/51DhJihY0NL._AC_US218_..jpg,9781409598978,4.8,300,16,3,6,,,,,16,8.86 x 0.47 x 11.14 inches,Usborne Publishing Ltd,,English
2563,efdb0072-8c2b-4e1c-b295-73e6f2aa7d56,I'm Going to Preschool (Big Steps),https://m.media-amazon.com/images/I/61YHqGaGEqL._AC_US218_..jpg,9781454929482,4.8,447,5,3,5,,2 - 4 years,,,12,7.5 x 0.5 x 7.75 inches,Union Square Kids,,English
2567,34352063-a96c-4b85-b4f7-3ff605e97096,We're Going to the Dentist: Going for a Check-up (Big Steps),https://m.media-amazon.com/images/I/51EUWski2dL._AC_US218_..jpg,9781529004021,4.7,439,6,3,5,,2 - 5 years,,,10,7.72 x 0.63 x 7.72 inches,Campbell Books,,English
2570,8f964569-02c7-4c35-bf46-4c0fe48ca462,Can You Say Please?: Learning About Manners (Big Steps),https://m.media-amazon.com/images/I/517PGe+VVUL._AC_US218_..jpg,9781529004045,4.5,213,7,3,5,,2 - 5 years,,,10,7.76 x 0.67 x 7.68 inches,Campbell Books,,English
2133,2798c332-fbc2-48be-a6f2-ee6f2b47c1dd,Last Week Tonight with John Oliver Presents: A Day in the Life of Marlon Bundo (HBO),https://m.media-amazon.com/images/I/41gwQuKbaOL._AC_US218_..jpg,9781452173801,4.9,15105,33,2,6,,2 - 7 years,01-Mar,,40,10.25 x 0.5 x 10.25 inches,Chronicle Books,,English
3084,eea97c71-9a2d-4600-b508-4afd2375277c,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,https://m.media-amazon.com/images/I/51um9zycLwL._AC_US218_..jpg,9781492670025,4.8,20316,43,8,11,,8 - 11 years,04-Aug,IG960L,208,7.25 x 0.77 x 9.25 inches,Sourcebooks Explore,,English
2886,68f640e6-bc3b-4cfe-8e99-f4a5c3b376c9,Women in Science: 50 Fearless Pioneers Who Changed the World,https://m.media-amazon.com/images/I/51i5F6ZgOiL._AC_US218_..jpg,9781607749769,4.8,6181,54,7,7,,7+ years,05-Dec,990L,128,7.8 x 0.6 x 9.3 inches,Ten Speed Press,,English
2544,97296476-b41f-4524-b77d-1eeae2be5432,The Dinosaur That Pooped The Bed,https://m.media-amazon.com/images/I/615tBoS2QCL._AC_US218_..jpg,9781782951797,4.8,2289,4,3,6,,2 - 6 years,,,,9.45 x 0.16 x 11.42 inches,Red Fox; edition (2015-08-27),,English
2309,b911c07a-7dca-4645-8b94-3fafa61b061c,"First Questions and Answers: What makes it rain? (1 November, 2015)",https://m.media-amazon.com/images/I/51FtM1tGC2L._AC_US218_..jpg,9781409598817,4.9,274,8,2,5,,2 - 6 years,,,,7.8 x 0.67 x 8.35 inches,Usborne Publishing Ltd,,English
2557,b5e918aa-aa39-48c5-9dcb-c65a16eff106,Camilla the Cupcake Fairy (Fairy Picture Books),https://m.media-amazon.com/images/I/61kTPX7ZS4L._AC_US218_..jpg,9781848798823,4.7,185,8,3,6,,2 - 6 years,,,32,7.99 x 10 x 1.85 inches,Make Believe Ideas,,English
2484,9fd33aa0-b56f-4e6f-b3ec-1436319c94ed,"Pip and Posy: The Snowy Day (2 October, 2014)",https://m.media-amazon.com/images/I/614z5Q-9-5L._AC_US218_..jpg,9780857632968,4.9,430,4,3,5,,2 - 6 years,,,,9.84 x 0.2 x 9.84 inches,NOSY,,English
2491,25fe5410-8bad-4d5e-842a-94db4023d178,"Pip and Posy: The Scary Monster (5 September, 2013)",https://m.media-amazon.com/images/I/61FX3zjfAoL._AC_US218_..jpg,9780857632432,4.8,326,8,3,5,,2 - 6 years,,,,9.84 x 0.2 x 9.8 inches,NOSY,,English
2066,9cbecb8d-0a6c-42b3-b207-7bb68ca097be,Dear Zoo,https://m.media-amazon.com/images/I/51ENMntyyIL._AC_US218_..jpg,9780590078689,4.8,27278,1,0,3,,1 - 3 years,,,18,,Four Winds Press,,English
2091,20c5b886-e63c-4925-b2c1-fe9ebfea0027,The Pout-Pout Fish in the Big-Big Dark,https://m.media-amazon.com/images/I/314uOc4kYIL._AC_US218_..jpg,9780545393867,4.8,2797,2,0,3,,1 - 3 years,,,,,Scholastic,,
2093,3179c971-4354-4cab-9e78-ea956d8ce659,The Pout-Pout Fish and the Bully-Bully Shark (A Pout-Pout Fish Adventure),https://m.media-amazon.com/images/I/61nQWm6R45L._AC_US218_..jpg,9780374304027,4.8,1089,5,0,3,,1 - 4 years,Preschool - 1,AD550L,32,,"Farrar, Straus and Giroux (BYR)",,English
2096,856ed295-fe31-470b-b14d-e83d98cb4a90,"The Pout-Pout Fish and the Mad, Mad Day (A Pout-Pout Fish Adventure)",https://m.media-amazon.com/images/I/611+ljYqlwL._AC_US218_..jpg,9780374309350,4.8,360,9,0,3,,3 - 6 years,,,32,,"Farrar, Straus and Giroux (BYR)",,English
3045,5bea1ef3-3b14-45c5-9e80-fe1091f1a07d,The Bad Beginning (Series of Unfortunate Events),https://m.media-amazon.com/images/I/51ziPWxz6kL._AC_US218_..jpg,9781405266062,4.7,6071,1,7,11,,8 - 12 years,,,,5.24 x 0.55 x 7.32 inches,Egmont UK Ltd,,English
3035,9533f5fc-60b1-4ec7-b4d9-790925eca3d5,The Miserable Mill (Series of Unfortunate Events),https://m.media-amazon.com/images/I/51u9AeRxLJL._AC_US218_..jpg,9781405266093,4.8,1649,4,7,11,,8 - 11 years,,,,5.24 x 0.67 x 7.32 inches,Egmont UK Ltd,,English
3040,4ac0269a-ccaa-4d01-959d-fc6710395bc2,The Grim Grotto (Series of Unfortunate Events),https://m.media-amazon.com/images/I/51Psc6Rh5BL._AC_US218_..jpg,9781405266161,4.8,1261,9,7,11,,9 - 12 years,,,,5.24 x 1.02 x 7.32 inches,Egmont UK Ltd,,English
3043,80830234-7fac-4109-901e-07a092ea1a42,The Hostile Hospital (Series of Unfortunate Events),https://m.media-amazon.com/images/I/51eqdRUXi-L._AC_US218_..jpg,9781405266130,4.8,1067,12,7,11,,3+ years,,,,5.24 x 0.83 x 7.32 inches,Egmont UK Ltd,,English
2071,66185745-c00c-4cc8-9a81-621836ce5645,If Animals Kissed Good Night,https://m.media-amazon.com/images/I/51mg+IgMraL._AC_US218_..jpg,9780374390198,4.8,71356,1,0,3,,Baby - 3 years,01-Feb,,32,9.35 x 0.4 x 9.45 inches,"Farrar, Straus and Giroux (BYR)",,English
2074,cfc976c6-2154-43e6-8a27-d9a8ab1a63b4,If Animals Went to School (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/51r1JSHfW6L._AC_US218_..jpg,9780374309022,4.7,699,4,0,3,,1 - 3 years,,AD540L,32,9.25 x 0.33 x 9.27 inches,"Farrar, Straus and Giroux (BYR)",,English
2077,c57f6ba1-7c05-4ed5-8cb9-0477630b454a,If Animals Trick-or-Treated (If Animals Kissed Good Night),https://m.media-amazon.com/images/I/51LEjz3eF-L._AC_US218_..jpg,9780374388522,4.6,7,7,0,3,,3 - 6 years,,660L,32,9.25 x 1 x 9.4 inches,"Farrar, Straus and Giroux (BYR)",,English
3054,ea68ed47-99a4-4b0e-a1c0-1896b79635af,Judy Moody and the Right Royal Tea Party,https://m.media-amazon.com/images/I/519IqLzE0bL._AC_US218_..jpg,9781406382679,4.8,449,8,7,10,,,,,,5.31 x 0.43 x 7.28 inches,WALKER,,English
3048,2c6f783c-f44b-4d60-9e01-cf057b095d11,Judy Moody and the Bad Luck Charm,https://m.media-amazon.com/images/I/51eN4FhD77L._AC_US218_..jpg,9781536200805,4.9,427,10,7,10,,7 - 9 years,01-Apr,470L,176,5.56 x 0.48 x 7.31 inches,Candlewick,,English
3058,233f2f16-3268-46f8-b416-8080bc0c296d,"Judy Moody, Book Quiz Whiz",https://m.media-amazon.com/images/I/51RjiUofMnL._AC_US218_..jpg,9781536213997,4.8,262,13,7,10,,6 - 9 years,01-Apr,570L,176,5.5 x 0.47 x 7.2 inches,Candlewick,,English
3062,bec84a68-5fa3-4c3c-9607-011b6dd28775,Thea Stilton and the Treasure Seekers #3: The Legend of the Maze,https://m.media-amazon.com/images/I/51ZGT7vlxDL._AC_US218_..jpg,9789354711091,4.8,164,3,7,10,,,,,,7.4 x 0.79 x 5.16 inches,SCHOLASTIC INC,,English
3063,a4dc3273-ca3f-4c26-a9b4-9f856809352b,Mouselets In Danger (Thea Stilton Mouseford Academy #3): A Geronimo Stilton Adventure (3),https://m.media-amazon.com/images/I/51HTLd-bTOL._AC_US218_..jpg,9780545670111,4.9,71,4,7,10,,7 - 10 years,02-May,720L,128,5.25 x 0.5 x 7.75 inches,Scholastic Inc.,,English
3064,14ad625d-e279-4d31-aefe-3823b01b2c6d,Mice Take the Stage (Thea Stilton Mouseford Academy #7) (7),https://m.media-amazon.com/images/I/51ZJbEPhJaL._AC_US218_..jpg,9780545870955,4.9,25,8,7,10,,7 - 10 years,02-May,680L,128,5.25 x 0.25 x 7.75 inches,Scholastic Paperbacks,,English
3074,4025a94d-1baa-42d5-bf3f-de9fc67c47a7,The Land of Flowers: A Geronimo Stilton Adventure (Thea Stilton: Special Edition #6) [Hardcover] GERONIMO STILTON,https://m.media-amazon.com/images/I/51EenhaB9UL._AC_US218_..jpg,9789352751198,4.7,920,4,7,10,,,,,320,8.66 x 5.91 x 0.98 inches,Scholastic,,English
3077,7629ecdc-88f6-4f15-9000-8d7f22582d9e,The Secret of the Crystal Fairies (Thea Stilton: Special Edition #7): A Geronimo Stilton Adventure,https://m.media-amazon.com/images/I/51x7iOyZHsL._AC_US218_..jpg,9781338268591,4.6,245,8,7,10,,7 - 10 years,02-May,630L,320,5 x 0.5 x 8 inches,Scholastic Paperbacks,,English
2587,cdf2bb97-5b66-4e19-8638-d91451ce5a89,The Pigeon Wants a Puppy,https://m.media-amazon.com/images/I/51OfwaJAyrL._AC_US218_..jpg,9781423109600,4.9,3471,4,3,6,,,Preschool - Kindergarten,290L,40,9.25 x 0.38 x 9.25 inches,Hyperion Books for Children,,English
2068,097e3baa-e5c7-4945-9bd7-1d53793b9c10,Dear Zoo Book & Storyblocks,https://m.media-amazon.com/images/I/51DwYv8cCJL._AC_US218_..jpg,9781509802173,4.7,1717,3,0,3,899,,,,,5.75 x 5.91 x 5.75 inches,Pan Macmillan,,English
2844,2fb6dad9-a04a-4ff2-9a6d-184727823012,"Ancient Egypt (Usborne See Inside) (31 October, 2007)",https://m.media-amazon.com/images/I/51bbiMz4gpL._AC_US218_..jpg,9780746084120,4.8,555,3,6,10,,6 - 7 years,,,16,8.78 x 0.71 x 10.94 inches,Usborne Publishing Ltd,,English
2850,92a03ae1-face-4d25-bb54-05ed61a998fa,"See Inside London (27 July, 2007)",https://m.media-amazon.com/images/I/61GxoBBjTiL._AC_US218_..jpg,9780746077535,4.7,271,8,6,10,,,,,16,8.74 x 0.71 x 10.59 inches,Usborne Publishing Ltd,,English
2853,7cc46d45-4c10-4e31-a643-edf526774acf,"See Inside Your Head (28 January, 2006)",https://m.media-amazon.com/images/I/51xLEhnOvSL._AC_US218_..jpg,9780746087299,4.6,72,12,6,10,,,,,16,8.74 x 0.75 x 11.18 inches,Usborne Publishing Ltd,,English
2855,24506eb8-edf1-4488-99c3-72d584881416,"See Inside Math (An Usborne Flap Book) (1 June, 2008)",https://m.media-amazon.com/images/I/51oizab-K9L._AC_US218_..jpg,9780794520939,4.6,17,16,6,10,,4 - 9 years,Preschool - 3,,15,8.75 x 1 x 11 inches,Usborne Pub Ltd,,English
2859,c1fc34b9-104c-46b5-829f-d981fc4375ab,"See Inside Your Head (See Inside Board Books) (1 January, 2008)",https://m.media-amazon.com/images/I/31uHHWPbP-L._AC_US218_..jpg,9780794519483,3.9,2,20,6,10,,9 yeaand up,04-Mar,,15,9.75 x 0.75 x 11 inches,Usborne Pub Ltd,,English
2323,ce4bfdba-f1ad-479d-aef6-afb9fececcc0,"Lift-the-Flap First Questions and Answers Where do babies come from? (Lift-the-Flap First Questions & Answers) (1 June, 2016)",https://m.media-amazon.com/images/I/51wLbcAGOYL._AC_US218_..jpg,9781409598824,4.6,176,11,2,5,,4 - 8 years,,,14,7.83 x 0.67 x 8.58 inches,Usborne,,English
2325,6eb176b5-2cd8-4945-83e1-aa970232f76f,"Lift-the-Flap First Questions and Answers How do I see? (Lift-the-Flap First Questions & Answers) (1 January, 2017)",https://m.media-amazon.com/images/I/51t7t6tUj4L._AC_US218_..jpg,9781474917926,4.6,19,18,2,5,,,,,,7.83 x 0.63 x 8.46 inches,Usborne Books,,English
2208,306e6ef5-4124-4d28-aaf1-faa8aa123ec4,"The Ugly Duckling (Campbell First Stories) (21 February, 2019)",https://m.media-amazon.com/images/I/618XfuWS6IL._AC_US218_..jpg,9781509851720,4.7,138,7,2,5,,,,,,7.4 x 0.71 x 7.13 inches,Campbell Books Ltd,,English
2209,64215b0a-c9e3-4e76-b603-e17d3e76d477,"The Elves and the Shoemaker (First Stories) (Campbell First Stories) (19 November, 2020)",https://m.media-amazon.com/images/I/611JPyDwQ5L._AC_US218_..jpg,9781529017038,4.7,36,10,2,5,,1 - 5 years,,,,7.05 x 0.71 x 7.09 inches,Campbell Books,,English
2222,aa69097a-bf99-472b-bfcb-1acd04b96e99,"Little World: Jungle Journey: A push-and-pull adventure [Board book] Black, Allison (5 September, 2019)",https://m.media-amazon.com/images/I/51145PXMgYL._AC_US218_..jpg,9780241373002,4.5,320,1,2,5,,2 - 4 years,,,10,6.97 x 0.55 x 7.05 inches,Ladybird,,English
2224,e086ae7c-1f87-4bef-b361-d64433e2fca2,"Little World: In the City: A push-and-pull adventure (4 July, 2019)",https://m.media-amazon.com/images/I/51BLqxAIjGL._AC_US218_..jpg,9780241372999,4.5,203,4,2,5,,2 - 4 years,,,8,7.09 x 0.59 x 7.09 inches,Ladybird,,English
2219,1443b9b0-b81d-40fc-9f4b-5ed11ceccafa,"Little World: Shopping Trip: A push-and-pull adventure (6 August, 2020)",https://m.media-amazon.com/images/I/51vdAAOE1aL._AC_US218_..jpg,9780241416747,4.7,18,9,2,5,,2 - 5 years,,,,6.97 x 0.67 x 6.97 inches,Ladybird,,English
2010,650e2ee4-d54f-4711-8bf1-b4a069f45039,Llama Llama's Little Library: Llama Llama Nighty-night / Llama Llama Zippity-zoom / Llama Llama Hoppity-hop / Llama Llama Wakey-wake,https://m.media-amazon.com/images/I/71xuGj+q7PL._AC_US218_..jpg,9780670016488,4.5,3307,6,0,3,,1 - 3 years,,,56,7.15 x 1.68 x 7.3 inches,Viking Books for Young Readers,,English
2266,e1355774-0816-4eaf-bb75-5532508d0acd,"LITTLE KIDS FIRST BIG BOOK OF DINOSAURS (19 October, 2011)",https://m.media-amazon.com/images/I/511GgwmircL._AC_US218_..jpg,9781426308468,4.7,14105,2,2,5,,3 - 5 years,Preschool - 3,NC660L,128,10.1 x 0.75 x 10.2 inches,National Geographic Kids,,English
2267,d063b5f2-520b-4d1a-a831-a86567a328bf,"Little Kids First Big Book of Space (National Geographic Kids) (20 November, 2012)",https://m.media-amazon.com/images/I/51waVp6pN6L._AC_US218_..jpg,9781426310140,4.7,14000,3,2,5,,3 - 6 years,Preschool - 3,NC710L,128,10.2 x 0.65 x 10.1 inches,National Geographic Kids,,English
2258,00461181-4f55-4046-ad76-678a4eb1b01a,"Little Kids First Big Book of Bugs (National Geographic Kids) (9 October, 2014)",https://m.media-amazon.com/images/I/51nT8wvrkLL._AC_US218_..jpg,9781426317231,4.8,2984,7,2,5,,3 - 5 years,Preschool - 3,NC760L,128,10.1 x 0.65 x 10.15 inches,National Geographic Kids,,English
2260,60518891-ac6b-4b13-9c12-747a90ffa430,"National Geographic Little Kids First Big Book of Birds (26 October, 2016)",https://m.media-amazon.com/images/I/51gYqcxV2jL._AC_US218_..jpg,9781426324321,4.8,1265,10,2,5,,3 - 6 years,Preschool - 3,NC800L,128,10.15 x 0.65 x 10.15 inches,National Geographic Kids,,English
2262,5971abd2-8c14-4e13-9b1a-3be6c21f2ff7,"Little Kids First Big Book of Things that Go (National Geographic Kids) (10 August, 2017)",https://m.media-amazon.com/images/I/61cci3P+q8L._AC_US218_..jpg,9781426328046,4.8,670,13,2,5,,2 - 4 years,Preschool - 3,AD860L,128,10.2 x 0.6 x 10.25 inches,National Geographic Kids,,English
2255,b3d1f75e-e589-4166-8c49-28183df19593,"National Geographic Little Kids First Big Book of the Rain Forest (26 July, 2018)",https://m.media-amazon.com/images/I/61k0ccEze4L._AC_US218_..jpg,9781426331718,4.9,468,17,2,5,,2 - 6 years,Preschool - 3,,128,10.3 x 0.65 x 10.95 inches,National Geographic Kids,,English
2271,6a498ff0-d297-4f4e-9282-65405a2723b4,"Peep Inside Snowy Places (7 January, 2021)",https://m.media-amazon.com/images/I/41Ifm5TrQXL._AC_US218_..jpg,9781474983808,5,44,30,2,5,,,,,,7.76 x 0.75 x 6.54 inches,EDC Publishing / UBAM,,English
2290,06d01026-b019-4cca-9c42-cdbfefdf68bb,"Peep inside a Coral Reef (5 August, 2021)",https://m.media-amazon.com/images/I/51HPq7WWVwL._AC_US218_..jpg,9781474982122,4.6,7,33,2,5,,3 - 5 years,,,,6.5 x 0.79 x 7.72 inches,USBORNE CAT ANG,,English
2572,30ba4931-4b6d-423a-984c-72d77d038e15,Lift-the-Flap Questions and Answers Weather,https://m.media-amazon.com/images/I/511vHgMaMYL._AC_US218_..jpg,9781474953030,4.9,399,13,3,6,,,,,14,8.78 x 0.55 x 10.79 inches,Usborne Publishing Ltd,,English
2019,c16614e0-c315-4e25-9641-151e7dbda061,Llama Llama Wakey-Wake,https://m.media-amazon.com/images/I/91U3fvsb+IL._AC_US218_..jpg,9780670013265,4.5,994,15,0,3,336.38,,Preschool and up,190,14,,Viking Books for Young Readers,,English
1968,c7b793a4-d9c0-4986-8eac-e2e053721bed,Spot's First Christmas Board Book (Coloured Cover),https://m.media-amazon.com/images/I/510Q8Q7Z2YL._AC_US218_..jpg,9780723249405,4.5,1175,6,0,3,,,,,,6.14 x 0.71 x 6.26 inches,GardneBooks,,English
2650,7db152f5-8437-4ee7-8466-11f5e6de25dd,"Lift-the-flap Questions and Answers About Recycling and Rubbish (3 September, 2020)",https://m.media-amazon.com/images/I/51v+2s-ZBaL._AC_US218_..jpg,9781474950664,4.8,54,13,4,7,,5 - 7 years,,,,8.82 x 0.59 x 10.91 inches,Usborne Publishing Ltd,,English
2196,7ff0abe3-2b6a-4200-98cf-3beb0662bfa6,"Busy Easter (Campbell Busy Books, 41) (18 February, 2021)",https://m.media-amazon.com/images/I/51NgiwIaPfL._AC_US218_..jpg,9781529052305,4.7,160,5,2,5,,1 - 5 years,,,,7.13 x 0.67 x 7.05 inches,Campbell Books,,English
2190,c14fea40-0faa-4e68-9782-e04ccc36d95f,"Busy London at Christmas (Campbell London, 10) (5 October, 2017)",https://m.media-amazon.com/images/I/61W7dcOQZrL._AC_US218_..jpg,9781509851515,4.8,95,9,2,5,,,,,10,7 x 0.6 x 7 inches,Campbell Books,,English
2200,dba87914-265c-46c8-a5b6-ca9a215a75b1,"Busy Kittens (Campbell Busy Books, 35) (23 January, 2020)",https://m.media-amazon.com/images/I/51herm5Vx7L._AC_US218_..jpg,9781529024401,4.7,44,13,2,5,,1 - 5 years,,,10,7.13 x 0.75 x 7.13 inches,Campbell Books,,English
2204,6ae2b8ab-8a47-4dd5-9e57-51919c6523b3,"Busy Kangaroo (Busy Books) (Campbell Busy Books, 37) (28 September, 2020)",https://m.media-amazon.com/images/I/515LuiHlcTL._AC_US218_..jpg,9781529017700,4.2,14,18,2,5,,1 - 3 years,Preschool and up,,10,7.13 x 0.6 x 7.05 inches,Campbell Books,,English
2212,74f2ef2b-67a3-49d5-b99a-f5a42c6a460b,"Jack and the Beanstalk (Campbell First Stories, 7) (28 July, 2016)",https://m.media-amazon.com/images/I/610tL4xvWaL._AC_US218_..jpg,9781509808984,4.5,178,3,2,5,,,,,,7.2 x 0.71 x 7.2 inches,Campbell Books,,English
2530,8c6d0c5a-9d56-434c-8be1-60e3a220f159,"Rosie Revere, Engineer (3 September, 2013)",https://m.media-amazon.com/images/I/61lWanc6wdL._AC_US218_..jpg,9781419708459,4.9,6081,1,3,5,,3 - 6 years,Kindergarten - 2,AD780L,32,9 x 0.63 x 11 inches,Harry N. Abrams,,English
2531,07160805-b286-4f80-b2f8-223bcae2e687,"Ada Twist, Scientist (6 September, 2016)",https://m.media-amazon.com/images/I/612lx3JpSTL._AC_US218_..jpg,9781419721373,4.9,4632,2,3,5,,3 - 7 years,Kindergarten - 2,AD550L,32,9 x 0.55 x 11 inches,Abrams Books for Young Readers,,English
